GEOID10,H72003_dp,H72004_dp,H72005_dp,H72006_dp,H72007_dp,H72008_dp,H72009_dp,H72003_sf,H72004_sf,H72005_sf,H72006_sf,H72007_sf,H72008_sf,H72009_sf
390490092202020,13,0,0,0,1,2,0,9,0,0,0,0,0,0
390490092202021,38,0,0,3,0,18,0,48,0,0,0,0,27,0
390490092202023,14,4,0,0,0,13,2,18,0,0,0,0,13,0
390490092301000,53,26,0,3,0,3,2,61,25,0,4,0,4,0
390490092301001,181,210,0,1,1,14,14,176,213,0,4,0,17,24
390490092301002,38,8,0,4,0,0,8,35,6,0,4,0,0,0
390490092301004,24,23,0,1,0,0,12,30,19,0,0,0,1,14
390490092301005,76,21,1,1,0,19,4,72,20,0,2,0,16,5
390490092301006,36,21,0,3,0,3,1,25,18,0,4,0,0,9
390490092301008,87,58,0,4,0,0,4,88,67,1,0,0,0,6
390490092301009,64,36,0,5,0,26,12,72,36,2,1,0,22,5
390490092301010,32,27,0,0,0,6,4,38,30,0,0,0,9,11
390490092302000,217,61,0,0,0,21,4,226,64,0,5,0,21,3
390490092302001,127,24,0,1,0,1,5,130,20,0,0,0,0,7
390490092302002,61,2,0,14,0,3,1,59,3,0,13,0,0,5
390490092302003,53,16,0,6,0,23,7,50,14,0,9,0,20,1
390490092302005,138,0,5,16,0,0,9,138,1,4,15,0,2,13
390490092302007,49,14,3,4,0,0,6,53,17,0,0,0,0,3
390490092302008,69,60,0,0,0,11,12,66,57,0,0,0,13,8
390490092302009,44,10,1,0,0,6,6,47,18,0,0,0,4,17
390490092302010,35,10,0,0,0,7,8,26,9,0,1,0,0,3
390490092303000,39,12,0,5,0,5,3,34,4,0,2,0,6,3
390490092303001,90,38,0,2,0,0,8,92,43,0,0,0,0,12
390490092303002,61,41,5,0,0,1,4,61,43,0,0,0,5,0
390490092303003,63,0,3,0,0,3,4,59,1,0,0,0,6,4
390490092303004,52,6,0,11,0,4,9,56,3,0,6,0,4,0
390490092303005,85,76,0,0,0,0,1,83,73,0,2,0,3,9
390490092303006,72,6,0,0,0,5,1,69,5,0,4,0,2,3
390490092303007,104,23,0,1,0,0,0,104,26,0,0,0,6,0
390490092303008,101,26,0,1,0,0,6,102,34,0,7,0,0,1
390490092304000,303,130,2,9,0,13,28,303,133,0,8,0,16,25
390490092304001,12,4,2,6,0,0,0,10,12,6,6,0,1,0
390490092304002,20,5,0,0,0,1,3,21,1,0,0,0,0,1
390490092304003,20,10,0,4,0,1,4,18,7,0,8,0,0,1
390490092304004,48,153,0,0,0,6,3,46,157,3,0,0,6,7
390490092304005,14,7,0,0,0,2,3,20,4,0,0,0,0,0
390490092304006,36,12,0,4,0,0,6,35,4,0,0,0,0,3
390490092304007,36,4,1,0,0,2,1,36,5,0,0,0,0,0
390490092304008,70,77,1,3,0,2,3,73,72,7,0,0,3,12
390490092304009,3,6,0,0,0,3,2,2,0,0,0,0,0,0
390490092304010,8,7,0,2,0,4,1,6,6,0,3,0,4,0
390490092401000,17,0,0,0,0,0,2,15,0,0,0,0,0,0
390490092401001,68,24,0,0,0,5,10,56,19,0,0,0,0,3
390490092401002,80,9,0,0,0,0,2,86,11,0,1,0,4,2
390490092401003,92,19,0,0,0,4,1,92,20,0,0,0,9,10
390490092401004,44,2,0,0,0,1,3,40,0,0,0,0,0,0
390490092401005,46,0,0,0,0,0,1,50,1,0,0,0,0,1
390490092401006,32,7,0,0,0,0,1,22,4,0,0,0,0,0
390490092401007,29,1,0,0,0,0,1,37,6,0,0,0,0,0
390490092401008,61,6,0,0,0,0,3,67,11,0,0,0,0,0
390490092401009,59,12,0,0,0,8,2,64,3,0,0,0,9,0
390490092402000,21,3,0,0,0,0,0,24,2,0,1,0,2,0
390490092402001,35,3,2,0,0,3,0,33,8,0,0,0,0,0
390490092402002,35,6,1,0,0,0,3,40,5,0,2,0,5,1
390490092402003,109,4,0,0,0,10,2,105,10,1,0,0,7,13
390490092402004,56,3,0,0,0,0,7,62,1,0,0,0,1,0
390490092402005,82,2,1,0,0,15,0,77,1,0,0,0,9,0
390490092402006,66,1,0,0,0,0,0,61,4,3,0,0,0,2
390490092402007,17,4,3,1,0,0,3,22,0,0,0,0,0,2
390490092402008,88,5,2,0,0,4,0,96,1,0,0,0,6,4
390490092402009,116,9,1,0,0,4,3,114,11,0,3,0,1,0
390490092402010,97,14,0,0,0,23,0,94,19,0,0,0,22,0
390490092402011,115,23,3,3,0,2,5,118,19,4,1,0,2,7
390490092402012,59,12,0,2,0,0,2,63,14,0,0,0,0,4
390490092402013,91,9,2,0,0,4,2,87,8,1,0,0,5,1
390490092402014,39,0,0,0,0,0,2,35,4,1,0,0,0,2
390490092402015,21,5,0,1,0,3,1,15,10,0,0,0,0,0
390490092501001,8,7,0,0,0,0,0,8,1,0,0,0,1,2
390490092501002,20,7,3,1,0,0,0,20,14,0,0,0,0,3
390490092501003,38,9,0,2,0,0,0,38,9,0,0,0,1,4
390490092501004,45,3,0,0,0,4,1,48,2,0,0,0,10,2
390490092501005,44,9,1,0,0,1,0,46,3,7,0,0,6,0
390490092501006,30,0,0,1,0,8,3,29,2,0,0,0,4,0
390490092501007,29,8,0,0,0,0,0,30,12,0,0,0,0,0
390490092501008,41,7,3,0,0,12,0,37,10,1,0,0,7,0
390490092501009,28,0,3,0,0,0,7,37,4,0,0,0,0,5
390490092501010,62,1,0,1,0,0,4,61,0,0,0,0,3,5
390490092501011,59,1,0,0,0,0,0,54,1,1,0,0,0,0
390490092501012,38,7,2,0,0,0,0,37,2,0,0,0,0,2
390490092501013,21,5,0,0,0,2,1,23,7,3,0,0,0,0
390490092502000,22,0,3,0,0,3,2,19,0,0,0,0,0,0
390490092502001,50,17,0,0,0,0,2,49,19,0,0,0,0,0
390490092502002,28,6,1,0,0,12,2,29,6,0,0,0,12,4
390490092502003,35,1,0,0,0,13,2,33,8,1,3,0,6,2
390490092502004,53,9,0,0,0,0,2,45,4,0,1,0,1,2
390490092502005,43,12,0,0,0,4,4,47,11,2,1,0,0,4
390490092502006,41,4,0,0,0,0,1,41,8,0,0,0,0,3
390490092502007,15,9,0,1,0,0,6,21,5,0,4,0,2,7
390490092502008,49,1,0,4,0,1,0,57,1,0,0,0,0,0
390490092502009,48,3,0,0,0,0,0,39,9,0,4,0,0,0
390490092502010,61,6,0,0,0,0,3,58,0,0,0,0,0,0
390490092502011,55,13,0,0,1,0,1,52,15,0,3,0,2,0
390490092502012,38,0,0,0,0,0,0,31,4,0,0,0,2,0
390490092502013,16,1,0,2,0,1,0,13,2,0,0,0,0,0
390490092503000,4,3,0,0,0,1,0,2,0,0,0,0,0,1
390490092503001,14,9,0,0,0,0,1,15,9,0,0,1,1,1
390490092503002,11,10,0,0,0,0,0,10,10,0,0,0,0,2
390490092503003,13,3,0,0,0,0,1,17,6,0,0,0,0,0
390490092503004,35,9,0,0,0,0,0,31,5,0,0,0,0,0
390490092503005,14,5,0,1,0,0,3,17,10,0,0,0,0,0
390490092503006,12,3,0,2,0,0,0,14,1,0,0,0,1,0
390490092503007,29,18,0,7,0,0,1,26,22,0,0,0,0,0
390490092503008,32,7,0,0,0,0,2,35,6,0,0,0,0,4
390490092503009,37,12,0,1,0,2,0,31,15,0,5,0,0,0
390490092503010,43,13,0,0,0,0,2,49,11,0,0,0,0,0
390490092503011,24,14,1,0,0,0,1,27,17,0,2,0,0,4
390490092503012,19,5,0,1,0,2,0,17,7,0,0,0,0,3
390490092503013,38,64,0,0,0,3,4,46,55,0,1,0,10,2
390490092503014,21,10,0,0,0,0,3,24,10,0,0,0,0,0
390490092503015,5,3,0,0,0,0,0,5,0,0,0,0,0,1
390490092503019,7,4,0,0,0,4,2,6,0,0,0,0,0,0
390490093111000,30,21,0,0,0,1,0,30,17,0,0,0,0,0
390490093111001,57,78,0,3,0,11,5,63,71,1,0,0,0,3
390490093111002,24,38,0,0,0,0,2,30,42,0,0,0,0,4
390490093111003,53,37,0,1,0,1,0,56,39,1,0,0,0,5
390490093111004,41,59,0,0,0,2,11,45,63,0,0,0,9,4
390490093111005,70,78,0,4,0,3,1,68,79,0,12,0,1,0
390490093111006,75,35,0,0,0,3,1,75,34,0,1,0,0,1
390490093111007,29,36,0,0,0,0,0,30,36,0,0,0,0,2
390490093111008,77,40,0,4,0,2,3,74,43,0,0,0,0,3
390490093111009,37,49,0,1,0,0,0,40,47,0,6,0,0,0
390490093112000,31,30,1,3,0,0,1,29,33,0,3,0,0,1
390490093112001,14,13,0,4,0,18,2,16,13,0,0,0,15,0
390490093112002,36,51,1,1,0,1,3,29,51,0,1,0,0,0
390490093112003,20,13,0,1,0,0,4,17,12,0,0,0,0,0
390490093112004,18,23,0,0,0,1,3,18,23,0,0,0,4,0
390490093112005,107,134,0,0,0,2,6,110,128,0,1,0,7,11
390490093112006,30,32,0,0,0,5,1,26,33,0,0,0,1,3
390490093112007,19,1,0,0,0,0,1,17,9,0,0,0,9,0
390490093112008,29,47,0,0,0,1,14,32,44,0,0,0,2,3
390490093112009,39,31,0,1,0,1,8,37,37,0,0,0,0,2
390490093112010,20,76,0,0,0,0,7,27,73,0,0,0,0,11
390490093112011,22,38,0,2,0,3,12,23,41,0,0,0,0,3
390490093113002,85,253,0,3,0,20,11,87,250,0,3,0,28,26
390490093113003,98,109,1,1,1,9,4,93,102,0,1,0,9,12
390490093113004,56,149,0,5,0,20,10,58,150,1,5,0,15,18
390490093113007,15,15,1,0,0,0,7,8,23,0,0,0,0,0
390490093121000,32,42,0,5,0,2,1,31,37,0,0,0,0,1
390490093121001,30,36,0,1,0,0,4,28,36,0,1,0,2,0
390490093121002,39,32,1,6,0,0,4,46,38,0,2,0,0,4
390490093121003,38,29,5,0,0,4,4,49,31,6,0,0,4,2
390490093121004,16,40,0,0,0,6,0,18,42,0,4,0,3,0
390490093121005,53,45,0,4,0,11,0,51,46,1,2,0,13,1
390490093121006,44,65,0,0,0,4,2,44,66,0,1,0,5,3
390490093121007,23,34,2,0,0,4,3,23,28,0,0,0,0,1
390490093121008,30,78,1,0,0,0,6,28,75,0,6,0,0,6
390490093122004,116,264,1,0,0,34,13,113,270,3,0,0,38,19
390490093122005,30,36,0,2,0,3,0,32,40,0,2,1,1,1
390490093123000,16,95,0,0,0,0,13,21,90,0,0,0,0,9
390490093123001,24,27,1,0,0,0,6,25,23,0,1,0,0,2
390490093123002,13,21,0,3,0,2,0,13,22,0,0,0,0,0
390490093123003,55,109,0,6,0,2,2,50,106,0,7,1,3,5
390490093123006,12,20,0,5,0,2,0,8,24,0,3,0,0,0
390490093123007,58,92,0,0,0,4,5,50,91,0,0,0,10,11
390490093123008,31,46,0,1,0,10,18,30,44,0,1,0,11,7
390490093123009,25,51,2,1,0,6,4,22,61,0,0,0,0,3
390490093123010,63,76,0,2,0,11,10,69,69,0,2,0,7,9
390490093124000,156,477,1,5,0,29,29,153,484,1,4,0,37,48
390490093124001,2,56,0,0,0,1,6,3,48,0,0,0,2,1
390490093211000,0,5,0,0,0,0,3,4,2,0,0,0,0,0
390490093211001,6,2,0,0,0,0,0,1,0,0,0,0,0,1
390490093211004,16,29,0,0,0,0,2,19,38,0,0,0,3,2
390490093211005,32,13,0,0,0,13,2,32,19,0,0,0,9,0
390490093211006,21,57,0,2,0,1,1,25,56,0,4,0,0,8
390490093211007,35,17,1,0,0,6,0,38,17,1,1,0,6,2
390490093211008,25,38,0,0,0,0,1,22,35,0,0,0,0,5
390490093211009,23,45,0,4,0,1,3,23,37,0,0,0,4,0
390490093211010,15,46,3,0,0,2,1,14,42,0,0,0,0,0
390490093211011,28,44,0,13,0,0,0,26,46,1,15,0,0,1
390490093211012,45,100,0,22,0,0,2,44,104,0,25,0,0,3
390490093211013,12,32,3,0,0,1,0,25,35,0,0,0,0,0
390490093212000,67,32,0,0,0,0,0,69,30,1,0,0,0,0
390490093212001,14,2,0,1,0,0,0,4,6,0,0,0,0,0
390490093212002,18,3,0,0,1,13,0,21,0,1,0,0,12,0
390490093212003,26,0,0,0,0,8,3,24,0,2,1,0,15,0
390490093212004,26,4,4,0,0,14,2,25,1,2,0,0,10,2
390490093212005,4,33,0,2,0,3,4,2,25,0,0,0,5,1
390490093212006,104,90,0,0,0,3,11,107,77,0,2,0,11,15
390490093212007,16,35,0,3,0,7,0,12,42,0,0,0,1,6
390490093212008,11,47,0,0,0,0,7,12,43,0,0,0,0,2
390490093212009,38,56,0,0,0,6,4,33,63,0,0,0,0,2
390490093212010,23,43,0,14,0,10,3,20,42,0,11,0,8,0
390490093213000,89,66,0,3,0,7,1,97,63,0,6,0,15,6
390490093213001,80,83,2,5,0,4,7,75,93,0,6,0,1,6
390490093213003,39,68,0,0,0,2,2,43,71,0,0,0,1,11
390490093213004,33,16,0,4,0,3,7,38,20,0,3,0,6,1
390490093213005,44,8,0,0,0,1,6,34,3,0,0,1,0,1
390490093221000,57,22,0,0,0,1,3,57,22,0,1,0,0,6
390490093221001,62,37,0,0,0,17,0,57,39,0,0,0,17,2
390490093221002,1,8,0,1,0,1,1,0,0,0,2,0,2,1
390490093221003,37,33,0,0,0,1,3,43,34,0,0,0,1,4
390490093221004,33,8,2,2,0,2,4,29,11,0,0,0,0,1
390490093221005,50,42,2,3,0,2,5,46,44,1,4,0,9,3
390490093221006,48,9,0,0,0,0,0,37,7,0,0,0,0,4
390490093221007,33,27,0,0,1,2,0,35,32,0,0,0,0,0
390490093221008,20,18,0,1,0,0,3,25,19,4,0,0,2,1
390490093221009,54,23,0,0,0,0,0,53,19,0,1,0,1,1
390490093221010,59,51,0,0,0,1,4,61,49,0,1,0,5,4
390490093221011,45,20,2,4,0,1,4,40,18,1,0,0,0,3
390490093222000,24,47,0,2,0,2,3,26,44,0,1,0,0,0
390490093222001,21,32,0,0,0,0,2,25,33,0,1,0,0,1
390490093222002,14,38,1,0,0,0,1,19,43,0,0,0,0,4
390490093222003,25,27,0,0,0,5,1,21,20,1,0,0,0,0
390490093222004,19,18,1,0,0,7,5,22,27,0,0,0,8,3
390490093222005,17,21,1,0,0,0,4,25,25,0,0,0,0,0
390490093222006,40,70,0,0,0,4,1,39,71,0,0,0,4,5
390490093222007,50,46,0,0,0,2,1,44,43,0,0,0,0,3
390490093222008,9,40,0,0,0,2,1,17,39,0,0,0,0,0
390490093222009,21,28,4,0,0,0,0,25,30,0,0,0,0,0
390490093222010,66,135,0,6,0,0,3,69,121,0,6,0,4,12
390490093222011,41,7,0,1,0,1,0,39,20,1,5,0,1,3
390490093222012,37,78,0,8,0,4,3,33,75,0,13,0,6,3
390490093222013,63,85,1,3,0,0,3,60,82,0,6,0,0,7
390490093222014,42,55,0,0,0,0,1,41,49,0,0,0,1,3
390490093222015,33,63,0,1,0,0,8,25,54,0,5,0,1,0
390490093222016,7,38,1,0,0,4,1,6,46,0,1,0,0,2
390490093223000,1,4,0,0,0,0,1,3,3,0,0,0,0,0
390490093223001,6,0,0,5,0,0,3,7,2,0,0,0,0,0
390490093223002,2,2,0,4,0,0,2,2,0,0,0,0,0,0
390490093223003,19,42,0,1,0,2,2,30,36,0,0,0,0,0
390490093223004,26,82,0,1,0,10,7,29,83,0,0,0,14,6
390490093223005,15,92,0,2,2,4,3,19,99,4,1,0,9,5
390490093223006,33,47,0,0,0,0,1,24,49,0,1,0,0,2
390490093223007,15,10,0,0,0,0,2,15,13,0,0,0,0,0
390490093223008,7,21,0,5,0,0,1,12,25,0,0,1,0,0
390490093223009,16,43,0,0,0,2,4,15,41,0,0,0,2,0
390490093223010,25,51,0,4,0,4,0,25,54,0,0,0,0,1
390490093223011,20,44,0,0,0,0,3,16,40,0,4,0,0,2
390490093223012,17,66,0,1,0,5,1,18,59,0,2,0,9,5
390490093223013,23,51,0,9,0,6,4,20,60,0,7,0,0,3
390490093231000,41,33,0,0,0,5,6,41,36,0,0,0,0,2
390490093231001,36,25,0,0,0,5,1,33,28,0,0,0,5,2
390490093231002,41,52,0,0,0,4,1,43,53,0,2,0,8,2
390490093231003,21,50,0,0,0,0,3,23,42,0,0,0,0,0
390490093231004,25,31,0,0,0,5,4,27,30,0,1,0,0,1
390490093231005,34,25,0,0,0,4,0,34,26,3,2,0,0,0
390490093231006,24,29,0,0,0,2,0,19,30,0,0,0,0,1
390490093231007,30,31,0,5,0,2,2,27,37,0,0,0,2,3
390490093231008,51,64,1,3,0,0,12,55,65,0,6,0,0,4
390490093232000,52,192,4,0,0,8,8,47,194,5,0,0,8,0
390490093232001,48,285,0,7,0,8,6,54,279,0,8,0,6,18
390490093232002,10,41,0,0,0,5,4,4,37,0,0,0,0,0
390490093232003,30,57,1,2,0,11,3,25,53,0,2,0,18,1
390490093232004,26,25,0,0,0,4,8,27,21,0,0,0,0,0
390490093233000,38,58,0,1,0,4,4,37,54,0,0,0,8,0
390490093233001,78,305,0,9,0,151,18,88,306,0,9,1,148,36
390490093233002,11,107,0,0,0,13,7,4,110,0,0,0,16,20
390490093233004,23,205,1,1,0,65,4,24,210,1,0,0,68,9
390490093234000,101,342,0,8,0,0,6,107,348,0,5,0,1,6
390490093234001,0,49,0,0,0,1,3,3,44,0,0,0,6,1
390490093234002,6,51,0,0,0,3,2,3,56,0,0,0,2,1
390490093251004,5,0,0,1,1,0,0,0,9,0,0,0,0,0
390490093251008,114,241,2,5,0,32,8,122,239,3,8,0,39,18
390490093251009,11,0,0,0,0,0,7,6,0,0,0,0,0,0
390490093251010,18,5,0,3,0,1,1,9,5,0,0,0,0,0
390490093251011,12,2,0,5,0,2,2,9,0,0,0,0,0,0
390490093251012,12,25,0,1,0,0,9,7,21,0,0,0,0,1
390490093251015,77,154,3,8,0,0,2,78,150,1,11,0,1,11
390490093252000,183,354,0,4,0,50,19,183,354,1,4,0,53,16
390490093252001,3,21,0,0,1,0,1,4,26,0,0,0,0,0
390490093252004,4,5,0,0,0,1,2,0,0,0,1,0,0,0
390490093252005,5,82,0,0,0,1,4,6,82,1,1,0,0,5
390490093252006,62,156,0,0,0,5,1,64,163,1,3,0,1,2
390490093252007,2,2,0,4,0,4,1,2,3,0,0,0,0,0
390490093252008,1,1,0,1,0,0,4,1,0,0,0,0,0,0
390490093252009,14,37,0,0,2,1,1,19,36,0,0,0,0,0
390490093253008,208,659,2,10,0,111,17,210,661,1,13,3,115,42
390490093253011,2,83,0,0,1,0,16,7,84,0,0,0,0,2
390490093253012,9,50,0,2,0,0,2,12,48,0,0,0,0,0
390490093253015,84,927,2,6,8,139,47,82,929,1,7,8,138,50
390490093253017,11,124,0,0,0,0,5,12,128,0,0,0,4,4
390490093253019,3,106,0,0,9,0,8,1,101,1,0,12,1,5
390490093253020,8,47,0,0,2,2,0,14,51,0,0,0,0,1
390490093253022,10,66,0,1,0,0,1,5,62,0,0,0,0,3
390490093261000,163,209,0,0,0,23,13,164,208,0,0,0,28,22
390490093261001,23,44,0,0,0,4,11,21,34,0,0,0,0,3
390490093261003,14,17,0,0,1,1,0,10,16,0,0,0,0,0
390490093261005,14,18,0,0,0,10,5,18,22,0,0,0,10,5
390490093261006,99,128,0,2,0,13,6,100,124,1,0,0,13,9
390490093261007,23,14,0,0,0,0,9,18,16,0,0,0,0,4
390490093261012,145,553,1,5,0,9,19,152,561,5,10,0,13,28
390490093261013,32,40,2,1,0,0,6,37,46,0,0,0,1,8
390490093261014,10,18,0,0,0,1,9,6,15,0,0,1,0,1
390490093261015,9,12,0,1,0,5,6,6,11,0,0,0,0,0
390490093311000,17,105,0,0,0,4,0,17,107,1,1,0,9,2
390490093311001,6,22,1,0,0,3,2,2,20,1,0,0,0,0
390490093311002,5,26,1,2,0,7,0,4,23,0,0,0,0,0
390490093311003,17,153,0,0,0,1,4,17,157,0,0,0,2,1
390490093311004,33,136,0,2,0,9,1,33,135,0,5,0,10,6
390490093311005,26,99,0,0,0,2,1,26,99,0,3,0,0,2
390490093311009,7,42,0,0,0,3,3,5,34,0,0,0,4,0
390490093311010,11,50,0,3,0,0,1,16,54,0,0,0,6,1
390490093321000,2,126,0,0,0,0,3,9,126,1,0,0,0,2
390490093321001,26,170,0,0,0,0,2,27,170,0,0,0,0,4
390490093321002,5,54,0,2,0,0,0,7,44,0,0,0,0,2
390490093321003,9,37,0,0,0,2,3,9,31,0,0,0,0,0
390490093321004,0,46,0,0,0,2,2,3,50,0,0,0,0,0
390490093321005,1,40,0,1,0,3,3,1,44,0,0,0,0,1
390490093321006,10,41,0,0,0,0,0,11,39,0,0,0,0,0
390490093321007,9,49,0,0,0,0,3,5,43,0,1,0,0,8
390490093322000,33,205,0,2,0,0,5,38,203,0,0,0,2,5
390490093322001,0,103,0,0,0,0,0,1,100,0,0,0,0,1
390490093322002,2,36,0,0,0,0,4,5,35,0,0,0,0,6
390490093322003,7,83,0,1,0,0,5,1,85,0,0,0,0,4
390490093322004,3,53,0,0,0,0,1,2,52,0,0,0,0,0
390490093322005,5,27,0,0,0,0,1,0,34,0,0,0,0,0
390490093322006,5,14,0,1,0,0,0,5,15,0,0,0,0,0
390490093323000,15,150,0,0,0,1,5,16,148,0,1,0,1,9
390490093323001,1,61,0,0,0,0,1,0,55,0,0,0,0,0
390490093323002,0,19,0,0,0,0,2,0,27,0,0,0,3,0
390490093323003,2,32,0,1,0,1,1,1,39,0,0,0,5,0
390490093323004,6,24,0,2,0,0,1,6,33,0,0,0,0,0
390490093323005,0,51,0,0,0,1,3,2,59,0,0,0,0,0
390490093323006,6,61,2,0,0,0,8,5,59,1,0,0,0,3
390490093323007,25,219,0,3,0,5,5,21,211,0,4,0,2,14
390490093323008,3,50,0,1,0,1,3,1,59,0,0,0,0,6
390490093323010,0,62,0,0,0,0,1,2,61,0,0,0,0,0
390490093324000,5,76,0,0,0,0,3,8,79,0,1,0,0,3
390490093324001,37,17,1,0,0,1,4,33,21,0,0,0,0,1
390490093324002,97,60,0,8,0,3,5,97,61,0,13,0,3,11
390490093324003,5,0,0,0,0,0,2,6,6,0,0,0,0,0
390490093324004,17,29,0,0,0,0,0,11,23,0,0,0,0,0
390490093324007,19,19,0,1,0,0,3,21,18,0,0,0,0,5
390490093324008,90,61,0,4,0,0,2,95,65,0,4,0,2,5
390490093324009,3,3,0,0,0,0,3,7,0,0,0,0,0,0
390490093324012,10,24,0,1,0,0,4,13,25,2,0,0,0,0
390490093324013,11,11,0,3,0,0,0,6,14,0,0,0,0,0
390490093324014,16,84,0,0,0,0,3,15,77,0,1,0,1,2
390490093324015,16,26,2,0,0,0,0,12,25,0,0,0,0,0
390490093324016,19,68,0,0,0,0,2,18,70,1,0,0,3,3
390490093324017,1,36,0,0,0,0,2,10,29,1,0,0,0,2
390490093324018,22,77,0,0,0,0,1,14,69,0,1,0,0,1
390490093331000,3,115,1,4,0,1,5,3,120,1,0,0,4,7
390490093331001,20,86,0,13,0,0,3,5,88,0,16,0,0,0
390490093331002,34,96,0,10,0,0,6,29,92,0,12,0,0,4
390490093331003,21,108,0,13,0,0,5,21,106,0,9,0,1,3
390490093331004,28,125,0,0,0,1,5,23,124,0,1,0,1,4
390490093331005,25,74,0,4,0,0,4,33,70,0,11,0,0,5
390490093331006,11,63,1,1,0,0,1,15,61,0,1,0,2,0
390490093331007,15,37,0,2,0,5,0,16,34,0,2,0,5,4
390490093331008,6,31,0,7,0,1,2,9,33,0,12,0,0,2
390490093331009,21,71,0,13,0,2,4,15,69,0,14,0,0,5
390490093331010,24,67,0,2,0,8,8,30,70,0,3,0,0,12
390490093332000,31,168,0,0,0,0,6,35,171,2,1,0,0,7
390490093332001,37,128,0,3,0,0,1,43,125,0,5,0,2,12
390490093332002,0,47,0,9,0,0,7,7,50,0,1,0,0,2
390490093332003,13,34,0,8,0,0,5,16,37,0,7,0,0,0
390490093332004,3,21,0,1,0,0,7,3,17,0,0,0,0,2
390490093332005,18,80,1,2,0,0,9,8,82,0,0,0,0,10
390490093332006,30,108,1,4,0,2,4,28,107,0,3,0,3,9
390490093332007,14,38,0,0,0,1,6,12,39,1,2,0,0,3
390490093341001,46,177,0,20,0,2,0,46,177,0,24,0,3,7
390490093341002,1,1,0,0,0,0,2,2,2,0,0,0,0,0
390490093341003,26,63,0,15,0,1,1,25,64,0,10,0,0,1
390490093341004,6,16,4,0,0,0,0,7,16,0,0,0,0,0
390490093341005,17,57,0,3,0,2,2,20,61,0,0,0,1,3
390490093341006,7,62,0,3,0,0,0,13,58,2,3,0,0,1
390490093341007,7,20,0,1,0,0,4,0,27,0,0,0,0,0
390490093341008,14,38,0,6,0,6,3,9,42,0,11,0,0,0
390490093341009,14,52,0,0,0,2,2,13,55,0,0,0,9,0
390490093341010,12,41,0,0,0,0,1,8,45,0,0,0,0,0
390490093341011,5,6,0,0,0,6,0,3,6,0,0,0,6,1
390490093341012,0,31,0,3,0,2,1,0,30,0,0,0,0,0
390490093341013,0,28,0,0,0,0,0,2,28,0,0,0,0,0
390490093342000,15,118,0,1,0,3,8,15,121,1,2,0,1,5
390490093342001,13,63,1,2,0,0,0,13,54,1,0,0,0,2
390490093342002,2,57,0,0,0,0,2,8,59,0,0,0,0,0
390490093342003,8,71,0,0,0,3,0,11,72,0,0,0,6,1
390490093342004,15,36,1,0,0,0,3,11,27,0,5,0,0,2
390490093342005,6,61,0,3,0,1,0,11,58,0,4,0,0,0
390490093342006,13,11,0,1,0,0,0,18,13,0,0,0,0,0
390490093342007,29,120,0,12,0,1,1,30,121,1,17,0,0,9
390490093342008,24,106,2,6,0,4,11,22,102,0,8,0,2,5
390490093343000,5,160,0,5,0,5,3,6,159,0,6,0,10,11
390490093343001,0,40,3,2,0,1,0,1,46,0,0,0,0,3
390490093343002,31,159,0,0,0,5,3,19,169,1,8,0,2,5
390490093343003,2,22,0,4,0,0,4,7,29,0,0,0,0,0
390490093343004,6,59,0,3,0,0,6,10,54,0,0,0,0,1
390490093343005,33,198,0,0,0,0,3,38,196,0,2,0,1,5
390490093343006,6,27,0,0,0,0,2,6,36,0,0,0,0,3
390490093343008,9,45,0,6,0,0,5,7,35,0,0,0,0,2
390490093343009,3,28,0,3,0,1,1,1,19,2,0,0,0,4
390490093343010,10,139,0,1,0,0,3,12,138,0,1,0,1,2
390490093343011,8,26,1,0,0,1,2,0,24,2,1,0,4,1
390490093343012,2,44,0,2,0,0,2,0,41,0,0,0,0,0
390490093361001,326,563,1,9,0,13,39,335,567,2,8,0,14,45
390490093361002,134,233,0,2,0,5,20,130,242,0,2,0,8,16
390490093361003,14,26,0,1,0,0,4,17,23,0,0,0,0,5
390490093361004,13,52,1,1,0,0,6,8,53,1,0,0,0,1
390490093361005,54,99,0,0,0,5,7,59,94,0,1,0,4,17
390490093361006,17,52,0,0,0,1,7,22,54,0,1,0,4,6
390490093362002,205,130,0,19,0,1,5,210,125,1,24,0,1,9
390490093362003,177,66,0,17,0,5,5,178,65,1,11,0,6,9
390490093362004,27,18,0,0,0,3,5,21,12,0,1,0,0,2
390490093362005,4,5,0,3,0,5,1,7,9,0,0,0,0,7
390490093362006,54,27,0,0,0,0,4,39,25,0,4,0,0,1
390490093362007,42,8,0,0,0,2,9,45,7,0,0,0,1,3
390490093362008,35,25,1,0,0,0,8,33,30,0,0,0,0,1
390490093362009,50,50,0,0,0,0,2,47,49,0,1,0,0,5
390490093362010,6,5,0,0,0,0,3,4,5,0,0,0,0,0
390490093371000,39,137,0,4,0,0,19,36,136,1,6,0,2,15
390490093371001,9,38,0,0,0,0,5,12,36,0,0,0,0,0
390490093371002,62,294,4,0,0,20,13,75,285,5,0,0,23,18
390490093371003,73,226,1,0,0,1,1,69,222,0,0,0,0,13
390490093371004,21,53,0,1,0,0,1,14,60,0,1,0,0,0
390490093371007,6,48,0,0,0,4,10,10,47,0,0,0,2,0
390490093372003,0,112,0,5,0,1,7,12,116,1,4,0,1,6
390490093372006,38,190,0,2,0,1,5,40,190,6,5,0,0,4
