PUMAID,RAC1P,RAC3P,AGEP,HISP,RELSHIPP,SEX
3904105,1,1,52,1,20,2
3904104,1,1,53,1,20,2
3904104,1,1,55,1,21,1
3904107,1,1,46,1,20,1
3904107,1,1,47,16,21,2
3904107,1,1,18,16,25,2
3904107,1,1,12,16,25,2
3904107,1,1,76,17,29,2
3904105,1,1,37,1,20,1
3904105,1,1,37,1,21,2
3904105,1,1,5,1,25,1
3904105,1,1,3,1,25,2
3904102,1,1,81,1,20,1
3904102,1,1,61,1,25,2
3904102,1,1,53,1,25,1
3904102,1,1,51,1,25,1
3904102,1,1,42,1,30,1
3904105,1,1,20,1,20,2
3904111,1,1,42,1,20,2
3904111,1,1,41,1,21,1
3904111,1,1,13,1,25,1
3904111,1,1,10,1,25,1
3904111,1,1,7,1,25,1
3904101,1,1,36,1,20,1
3904101,1,1,35,1,21,2
3904103,1,1,46,1,20,1
3904103,1,1,15,1,25,2
3904103,1,1,10,1,25,2
3904103,1,1,8,1,25,1
3904103,1,1,43,1,36,2
3904110,1,1,32,1,20,2
3904110,9,16,11,1,25,1
3904110,9,29,3,3,25,1
3904110,1,1,35,1,28,1
3904110,8,15,38,3,22,1
3904103,2,2,53,1,20,2
3904103,1,1,53,1,20,1
3904103,1,1,53,1,21,2
3904103,1,1,22,1,25,1
3904103,6,7,31,1,20,1
3904103,6,7,31,1,21,2
3904106,2,2,32,1,20,1
3904106,2,2,29,1,21,2
3904106,2,2,1,1,25,2
3904105,6,8,20,1,38,1
3904111,1,1,44,1,20,1
3904106,9,52,40,1,20,1
3904106,2,2,29,1,20,1
3904106,2,2,29,1,21,2
3904106,2,2,5,1,25,1
3904106,2,2,2,1,25,1
3904106,2,2,0,1,25,2
3904106,1,1,55,1,20,2
3904106,1,1,23,1,25,1
3904108,1,1,25,1,20,2
3904108,1,1,22,1,34,2
3904109,1,1,44,1,20,2
3904109,1,1,25,1,26,1
3904109,2,2,33,1,36,1
3904105,1,1,21,1,20,2
3904105,1,1,21,1,34,2
3904105,1,1,21,1,34,2
3904105,1,1,20,1,34,2
3904101,1,1,68,1,20,2
3904109,1,1,54,1,20,2
3904109,1,1,73,1,29,2
3904103,1,1,40,1,20,1
3904103,1,1,39,1,22,2
3904103,1,1,19,1,36,2
3904109,1,1,59,1,20,1
3904109,1,1,45,1,21,2
3904107,1,1,20,1,38,1
3904102,1,1,54,1,20,2
3904105,9,19,20,1,38,2
3904105,1,1,19,1,38,2
3904104,1,1,30,1,20,1
3904104,6,10,37,1,20,1
3904104,6,10,38,1,21,2
3904104,6,10,9,1,25,1
3904104,6,10,7,1,25,1
3904104,6,10,70,1,31,1
3904104,6,10,64,1,31,2
3904111,1,1,32,1,20,1
3904111,1,1,31,1,21,2
3904102,1,1,28,1,20,2
3904110,1,1,50,1,20,1
3904110,1,1,51,1,21,2
3904110,1,1,22,1,25,1
3904110,1,1,15,1,25,2
3904106,2,2,90,1,20,2
3904109,2,2,58,1,20,2
3904104,1,1,79,1,20,2
3904104,1,1,78,1,21,1
3904105,1,1,36,1,20,1
3904105,1,1,37,1,23,1
3904105,9,21,3,1,26,1
3904106,2,2,53,1,20,2
3904106,2,2,27,1,25,2
3904106,2,2,3,1,30,1
3904102,1,1,52,1,20,2
3904102,1,1,55,1,21,1
3904102,1,1,23,1,27,1
3904108,1,1,27,1,20,2
3904108,1,1,27,1,21,1
3904111,1,1,60,1,20,1
3904111,1,1,52,1,28,1
3904105,6,5,19,1,38,2
3904106,1,1,21,1,38,1
3904102,1,1,95,1,20,2
3904102,1,1,95,1,21,1
3904107,8,15,18,1,38,2
3904109,1,1,76,1,20,1
3904109,1,1,69,1,21,2
3904109,1,1,51,1,20,1
3904102,1,1,46,1,20,1
3904104,1,1,39,2,20,1
3904104,1,1,24,2,21,2
3904104,1,1,3,2,25,2
3904102,1,1,66,1,20,2
3904107,2,2,67,1,20,1
3904106,1,1,33,2,20,2
3904106,1,1,37,2,21,1
3904106,1,1,13,2,25,1
3904106,1,1,5,2,25,2
3904102,9,30,19,1,20,2
3904102,2,2,2,1,25,1
3904102,2,2,1,1,25,1
3904108,1,1,67,1,20,2
3904106,1,1,60,1,20,2
3904106,1,1,45,1,25,2
3904106,1,1,21,1,30,2
3904106,1,1,17,1,30,1
3904111,1,1,48,1,20,1
3904111,1,1,44,1,21,2
3904111,1,1,16,1,25,2
3904111,1,1,21,1,27,1
3904106,1,1,73,1,20,2
3904104,1,1,46,1,20,2
3904104,1,1,46,1,21,1
3904104,1,1,14,1,25,1
3904104,1,1,12,1,25,2
3904104,1,1,60,1,20,2
3904104,1,1,83,1,21,1
3904104,1,1,52,1,20,1
3904104,9,17,35,1,21,2
3904104,1,1,8,1,25,1
3904111,9,22,41,1,20,2
3904111,1,1,52,1,21,1
3904111,9,22,20,1,25,1
3904103,1,1,77,1,20,1
3904103,1,1,81,1,21,2
3904104,1,1,64,1,20,1
3904104,1,1,64,1,21,2
3904104,1,1,32,1,25,1
3904105,2,2,31,3,20,1
3904106,1,1,73,1,20,1
3904105,1,1,28,1,20,1
3904105,1,1,43,1,24,1
3904110,1,1,66,1,20,2
3904110,1,1,58,1,34,1
3904102,1,1,19,1,38,2
3904102,2,2,30,1,20,2
3904107,1,1,37,1,20,2
3904107,1,1,95,1,33,2
3904104,1,1,66,1,20,2
3904104,1,1,58,1,21,1
3904105,1,1,20,1,38,1
3904111,1,1,86,1,20,2
3904106,2,2,37,1,20,2
3904106,2,2,15,1,25,2
3904106,2,2,14,1,25,2
3904106,2,2,12,1,25,1
3904106,2,2,10,1,25,2
3904106,2,2,66,1,20,2
3904110,1,1,58,1,20,1
3904110,1,1,35,1,25,1
3904110,1,1,32,1,22,2
3904108,2,2,64,1,20,2
3904108,2,2,77,1,21,1
3904110,1,1,47,1,37,2
3904109,1,1,44,1,20,1
3904109,9,18,11,1,25,1
3904109,1,1,40,1,34,2
3904104,1,1,40,1,20,1
3904104,1,1,41,1,21,2
3904104,1,1,9,1,25,2
3904107,2,2,70,1,20,1
3904107,2,2,54,1,21,2
3904107,2,2,22,1,26,2
3904103,1,1,32,1,20,2
3904103,1,1,32,1,21,1
3904103,1,1,0,1,25,1
3904108,2,2,51,1,20,2
3904101,2,2,95,1,37,2
3904104,1,1,50,1,20,2
3904104,1,1,56,1,21,1
3904107,1,1,59,1,20,1
3904107,1,1,63,1,21,2
3904110,1,1,81,1,37,2
3904105,1,1,30,1,20,2
3904102,1,1,66,1,20,2
3904106,2,2,50,1,20,1
3904106,2,2,45,1,21,2
3904106,2,2,26,1,25,2
3904106,2,2,3,1,30,2
3904105,6,8,22,1,20,1
3904105,6,8,24,1,28,2
3904105,1,1,22,1,34,1
3904105,1,1,22,1,34,1
3904107,2,2,63,1,20,2
3904111,1,1,56,1,20,1
3904109,1,1,82,1,20,1
3904106,1,1,59,2,20,2
3904105,1,1,23,1,38,1
3904109,1,1,61,1,20,2
3904105,1,1,27,1,20,2
3904101,1,1,28,1,20,2
3904101,1,1,9,1,27,2
3904101,1,1,5,1,27,1
3904101,1,1,35,1,22,1
3904110,2,2,27,1,20,2
3904110,2,2,7,1,25,1
3904104,1,1,36,1,20,1
3904104,1,1,31,1,21,2
3904106,1,1,68,1,20,1
3904106,1,1,66,1,21,2
3904109,1,1,26,1,20,2
3904109,1,1,31,2,21,1
3904109,1,1,9,2,25,2
3904109,1,1,7,2,25,1
3904109,1,1,5,2,25,1
3904109,1,1,3,2,25,1
3904109,1,1,1,2,25,1
3904107,2,2,73,1,20,1
3904107,2,2,69,1,21,2
3904103,9,33,23,1,20,1
3904103,1,1,26,1,34,1
3904103,1,1,24,1,34,1
3904109,1,1,80,1,20,1
3904108,1,1,65,1,20,1
3904108,1,1,64,1,21,2
3904106,1,1,73,1,20,2
3904109,1,1,37,1,20,1
3904109,1,1,35,1,21,2
3904109,1,1,18,1,25,1
3904109,1,1,16,1,25,1
3904109,1,1,14,1,25,1
3904109,1,1,7,1,25,2
3904105,6,5,19,1,38,2
3904104,1,1,29,1,20,1
3904104,1,1,26,1,21,2
3904111,1,1,63,1,20,2
3904101,2,2,56,1,20,2
3904101,2,2,80,1,29,2
3904106,1,1,84,1,20,1
3904101,2,2,48,1,20,1
3904102,1,1,27,1,20,2
3904102,1,1,27,1,21,1
3904105,1,1,85,1,20,2
3904103,1,1,33,1,20,2
3904103,1,1,2,1,25,2
3904103,1,1,61,1,20,2
3904104,1,1,32,1,20,1
3904104,1,1,32,1,21,2
3904104,1,1,2,1,25,1
3904104,1,1,0,1,25,2
3904111,1,1,48,1,20,1
3904108,1,1,73,1,20,2
3904106,2,2,53,1,20,2
3904105,1,1,51,1,20,1
3904108,1,1,24,1,20,2
3904108,1,1,24,1,21,1
3904102,1,1,26,1,20,1
3904108,1,1,34,1,20,2
3904108,1,1,33,1,21,1
3904108,1,1,1,1,25,1
3904109,2,2,58,1,20,1
3904109,2,2,57,1,36,2
3904111,1,1,33,1,20,2
3904111,1,1,36,1,21,1
3904111,1,1,5,1,25,1
3904106,2,2,78,1,20,1
3904106,2,2,58,1,21,2
3904109,1,1,56,1,20,2
3904109,1,1,55,1,21,1
3904109,1,1,23,1,25,2
3904103,1,1,32,1,38,1
3904109,1,1,80,1,20,2
3904103,1,1,44,1,20,1
3904103,1,1,27,1,20,1
3904106,1,1,35,1,20,2
3904106,1,1,36,1,21,1
3904106,1,1,1,1,25,2
3904108,1,1,50,1,20,1
3904108,1,1,50,1,21,2
3904108,1,1,20,1,25,2
3904108,1,1,2,1,30,2
3904108,1,1,0,1,30,2
3904101,1,1,27,1,20,1
3904101,1,1,26,1,21,2
3904108,1,1,30,1,20,2
3904108,1,1,30,1,21,1
3904108,1,1,5,1,25,2
3904108,1,1,2,1,25,2
3904108,1,1,0,1,25,2
3904103,9,16,23,1,20,1
3904103,1,1,47,1,20,1
3904103,1,1,46,1,21,2
3904103,1,1,17,1,25,1
3904103,1,1,14,1,25,1
3904110,1,1,52,1,20,1
3904111,1,1,95,1,37,2
3904101,1,1,59,1,20,1
3904101,6,6,43,1,22,2
3904111,1,1,52,1,20,1
3904111,1,1,50,1,21,2
3904111,1,1,17,1,25,2
3904111,1,1,13,1,25,1
3904111,1,1,11,1,25,2
3904111,1,1,9,1,25,1
3904109,1,1,72,1,20,1
3904109,1,1,70,1,21,2
3904107,2,2,33,1,20,1
3904102,1,1,79,1,20,2
3904102,1,1,81,1,21,1
3904106,2,2,42,1,20,1
3904106,1,1,22,1,20,2
3904102,2,2,53,1,20,1
3904102,2,2,51,1,21,2
3904110,1,1,73,1,20,2
3904110,1,1,54,1,25,1
3904102,1,1,42,1,20,1
3904102,1,1,41,1,21,2
3904102,1,1,11,1,25,1
3904102,1,1,9,1,25,1
3904102,1,1,6,1,25,2
3904109,1,1,30,1,20,2
3904109,1,1,31,3,21,1
3904109,1,1,4,3,25,1
3904109,1,1,2,3,25,1
3904109,1,1,2,3,25,1
3904109,1,1,8,1,35,2
3904109,1,1,5,1,35,1
3904105,1,1,63,1,20,1
3904104,1,1,25,1,20,1
3904102,1,1,37,1,20,2
3904102,1,1,40,1,21,1
3904102,1,1,6,1,25,1
3904107,1,1,55,1,20,1
3904107,1,1,54,1,21,2
3904111,1,1,28,1,20,2
3904111,1,1,33,1,21,1
3904111,1,1,2,1,25,1
3904102,1,1,66,1,20,1
3904102,1,1,54,1,21,2
3904105,1,1,27,1,20,1
3904105,1,1,28,1,22,2
3904109,1,1,53,1,20,1
3904109,1,1,52,1,22,2
3904109,1,1,25,1,36,1
3904101,1,1,75,1,20,1
3904101,1,1,71,1,21,2
3904106,1,1,40,2,20,1
3904106,1,1,38,1,21,2
3904106,1,1,11,2,25,1
3904106,1,1,9,2,25,1
3904106,1,1,4,2,25,1
3904110,1,1,84,1,20,1
3904102,1,1,81,1,20,1
3904102,1,1,77,1,21,2
3904106,1,1,50,1,20,1
3904106,1,1,49,1,21,2
3904106,1,1,24,1,25,1
3904106,1,1,23,1,25,1
3904108,1,1,55,1,20,2
3904108,1,1,48,1,34,1
3904104,1,1,24,1,20,1
3904104,1,1,22,1,36,1
3904101,1,1,62,1,20,2
3904109,1,1,49,1,20,1
3904109,1,1,47,1,21,2
3904109,1,1,20,1,25,2
3904109,1,1,17,1,25,1
3904103,1,1,26,1,38,1
3904101,1,1,32,1,20,1
3904110,1,1,35,1,20,2
3904104,1,1,52,1,20,2
3904110,1,1,39,2,20,1
3904110,1,1,41,2,21,2
3904107,9,24,35,1,20,2
3904107,9,24,6,1,25,1
3904109,1,1,58,1,20,2
3904109,1,1,72,1,21,1
3904111,1,1,50,1,20,1
3904106,2,2,33,1,20,2
3904106,2,2,36,1,21,1
3904106,2,2,3,1,25,1
3904106,2,2,1,1,25,1
3904106,2,2,1,1,25,1
3904103,1,1,33,2,20,1
3904107,1,1,52,1,20,1
3904101,1,1,74,1,20,2
3904101,1,1,74,1,21,1
3904102,1,1,20,1,38,2
3904106,2,2,46,1,20,1
3904104,1,1,46,1,20,1
3904104,1,1,43,1,21,2
3904104,1,1,10,1,25,1
3904104,1,1,8,1,25,2
3904104,1,1,6,1,25,1
3904108,1,1,56,1,20,2
3904107,1,1,61,1,20,1
3904107,1,1,62,1,21,2
3904107,2,2,58,1,20,1
3904107,2,2,52,1,22,2
3904102,1,1,71,1,20,1
3904102,1,1,58,1,21,2
3904101,1,1,44,1,20,2
3904101,1,1,44,1,21,1
3904101,1,1,13,1,25,1
3904101,1,1,11,1,25,1
3904107,1,1,75,1,20,1
3904107,1,1,60,1,24,1
3904107,1,1,35,1,20,1
3904107,1,1,34,1,21,2
3904110,1,1,52,1,20,2
3904104,1,1,57,1,20,1
3904104,1,1,28,1,25,2
3904110,1,1,64,1,20,1
3904110,1,1,60,1,23,1
3904107,2,2,54,1,20,1
3904107,2,2,20,1,25,2
3904107,2,2,16,1,25,2
3904107,2,2,0,1,30,2
3904109,2,2,44,1,20,1
3904109,2,2,15,1,25,1
3904109,2,2,8,1,25,1
3904109,2,2,0,1,25,2
3904109,2,2,38,1,22,2
3904106,9,60,83,1,20,2
3904105,1,1,51,1,20,1
3904105,1,1,51,1,24,1
3904105,1,1,18,1,38,2
3904106,1,1,43,1,20,1
3904106,9,16,17,1,25,1
3904106,9,16,12,1,25,2
3904102,1,1,88,1,20,1
3904110,1,1,53,1,20,2
3904110,1,1,54,1,21,1
3904104,1,1,28,1,20,2
3904102,1,1,80,1,20,1
3904102,1,1,68,1,21,2
3904107,1,1,67,1,20,2
3904107,1,1,79,1,21,1
3904111,2,2,36,1,20,2
3904111,2,2,45,1,21,1
3904111,2,2,9,1,25,1
3904111,2,2,6,1,25,2
3904109,2,2,77,1,20,1
3904109,2,2,78,1,21,2
3904111,1,1,67,1,20,1
3904111,1,1,68,1,21,2
3904111,1,1,58,1,28,2
3904107,2,2,64,1,20,2
3904110,1,1,47,1,37,2
3904102,1,1,58,1,20,1
3904102,1,1,59,1,21,2
3904101,9,16,31,1,20,2
3904110,2,2,40,1,20,1
3904103,1,1,32,1,20,1
3904103,1,1,30,1,21,2
3904103,1,1,0,1,25,1
3904105,1,1,45,1,20,2
3904105,1,1,4,1,25,2
3904111,1,1,35,1,20,1
3904111,1,1,37,1,21,2
3904111,1,1,10,1,25,2
3904110,2,2,73,1,20,2
3904104,1,1,69,1,20,2
3904104,1,1,69,1,21,1
3904102,1,1,33,1,20,2
3904102,1,1,32,1,21,1
3904102,1,1,3,1,25,1
3904102,1,1,0,1,25,2
3904106,1,1,47,1,20,1
3904106,1,1,48,1,34,1
3904103,1,1,88,1,20,2
3904105,2,2,53,1,20,1
3904110,2,2,52,1,20,1
3904110,1,1,35,1,20,2
3904110,1,1,36,1,21,1
3904110,1,1,16,1,25,2
3904110,1,1,16,1,25,2
3904110,1,1,7,1,25,2
3904104,1,1,27,1,20,1
3904104,1,1,28,1,34,1
3904108,2,2,45,1,20,1
3904102,1,1,62,1,20,2
3904108,1,1,29,1,20,1
3904108,1,1,25,1,21,2
3904108,1,1,1,1,25,2
3904105,1,1,24,1,20,2
3904107,1,1,22,1,20,1
3904102,1,1,67,1,20,1
3904102,6,5,46,1,21,2
3904102,1,1,9,1,25,1
3904104,9,17,68,1,20,1
3904104,9,17,23,1,25,2
3904104,9,17,1,1,30,2
3904104,9,17,23,1,32,1
3904102,1,1,42,9,20,2
3904102,1,1,43,1,21,1
3904102,1,1,17,1,25,2
3904107,1,1,63,1,20,2
3904107,1,1,64,1,21,1
3904107,6,10,41,1,20,1
3904107,6,10,32,1,21,2
3904107,6,10,10,1,25,1
3904107,6,10,6,1,25,1
3904106,2,2,43,1,20,1
3904106,2,2,44,1,21,2
3904108,1,1,26,1,20,1
3904109,1,1,46,1,20,1
3904102,1,1,65,1,20,1
3904107,1,1,31,1,20,1
3904107,1,1,29,1,21,2
3904107,1,1,0,1,25,1
3904102,2,2,52,1,20,2
3904105,1,1,21,1,20,1
3904105,1,1,21,1,34,1
3904105,1,1,21,1,34,1
3904105,1,1,20,1,34,1
3904105,1,1,20,1,34,1
3904108,1,1,65,1,20,2
3904108,1,1,61,1,21,1
3904105,1,1,42,1,20,1
3904107,1,1,69,1,38,1
3904108,2,2,34,1,20,1
3904108,2,2,36,1,34,1
3904107,1,1,59,1,20,2
3904107,2,2,36,1,25,1
3904105,1,1,30,1,20,1
3904105,1,1,26,1,22,2
3904101,1,1,59,1,20,2
3904101,1,1,59,1,21,1
3904106,1,1,50,1,20,1
3904104,1,1,56,1,20,2
3904104,1,1,60,1,21,1
3904104,1,1,19,1,25,1
3904109,1,1,86,1,20,2
3904109,1,1,57,1,25,2
3904108,2,2,84,1,20,2
3904109,1,1,48,1,20,2
3904106,1,1,27,1,20,1
3904106,1,1,28,1,21,2
3904106,1,1,3,1,25,2
3904101,1,1,45,1,20,1
3904101,1,1,44,1,21,2
3904101,1,1,18,1,25,1
3904101,1,1,15,1,25,2
3904101,1,1,8,1,25,2
3904105,1,1,23,1,20,1
3904105,1,1,20,1,20,2
3904105,1,1,20,1,34,2
3904105,1,1,20,1,34,2
3904105,1,1,20,1,34,2
3904105,1,1,19,1,34,2
3904109,1,1,71,1,20,1
3904109,1,1,73,1,21,2
3904109,1,1,77,1,37,1
3904111,1,1,49,1,20,2
3904111,9,17,54,2,34,2
3904105,1,1,37,1,20,1
3904105,1,1,40,1,24,1
3904102,6,4,32,1,20,1
3904102,6,4,31,1,21,2
3904102,6,4,0,1,25,1
3904102,6,4,62,1,29,2
3904108,1,1,77,1,20,1
3904108,6,7,67,1,21,2
3904107,2,2,38,1,20,1
3904105,1,1,37,1,20,1
3904105,1,1,26,2,20,1
3904105,1,1,27,1,22,2
3904110,1,1,33,1,20,1
3904106,1,1,62,1,20,2
3904106,1,1,74,1,22,1
3904102,2,2,55,1,20,2
3904102,1,1,72,1,20,2
3904102,1,1,78,1,21,1
3904110,1,1,63,1,37,1
3904111,1,1,61,1,20,1
3904102,1,1,73,1,20,2
3904102,1,1,54,1,25,1
3904106,1,1,25,2,38,2
3904107,1,1,62,1,20,2
3904107,1,1,70,1,21,1
3904105,1,1,37,1,20,2
3904105,1,1,27,1,20,2
3904105,1,1,27,1,34,2
3904109,1,1,38,1,20,1
3904104,1,1,50,1,20,2
3904104,9,60,29,1,25,2
3904104,9,60,7,1,30,2
3904104,9,60,3,1,30,2
3904102,1,1,73,1,20,1
3904102,1,1,68,1,21,2
3904102,1,1,55,1,20,1
3904103,1,1,53,1,20,1
3904103,9,21,58,1,21,2
3904107,2,2,83,1,20,2
3904102,1,1,38,1,20,1
3904102,1,1,38,1,21,2
3904102,1,1,2,1,25,1
3904104,1,1,49,1,20,2
3904104,1,1,50,1,21,1
3904104,1,1,13,1,25,1
3904103,1,1,58,1,20,1
3904103,9,24,58,1,21,2
3904101,1,1,39,1,20,1
3904101,1,1,33,1,21,2
3904101,1,1,7,1,25,2
3904107,2,2,57,1,20,2
3904107,2,2,14,1,30,1
3904104,1,1,38,1,20,2
3904104,1,1,9,1,25,1
3904104,1,1,7,1,25,1
3904110,1,1,32,1,20,2
3904110,1,1,12,1,25,2
3904110,1,1,10,1,25,1
3904110,1,1,8,1,25,1
3904107,2,2,68,3,20,2
3904107,2,2,66,3,22,1
3904105,1,1,66,1,20,2
3904108,2,2,42,1,20,1
3904108,2,2,4,1,25,1
3904108,2,2,33,1,22,2
3904108,2,2,11,1,36,2
3904103,1,1,57,1,20,2
3904103,1,1,66,1,21,1
3904107,2,2,43,1,20,2
3904106,1,1,56,1,20,1
3904104,1,1,53,1,20,2
3904104,1,1,57,1,21,1
3904104,1,1,18,1,25,2
3904104,1,1,15,1,25,2
3904105,1,1,75,1,20,1
3904105,1,1,78,1,21,2
3904105,1,1,49,1,25,1
3904101,1,1,38,1,20,2
3904104,1,1,25,1,20,2
3904104,1,1,6,1,25,1
3904104,1,1,32,1,34,1
3904110,1,1,47,1,20,2
3904110,1,1,17,1,25,1
3904105,6,4,35,1,20,1
3904105,6,4,32,1,21,2
3904105,6,4,3,1,25,2
3904102,1,1,52,1,20,1
3904102,1,1,41,1,21,2
3904102,1,1,12,1,25,2
3904102,1,1,10,1,25,2
3904102,1,1,8,1,25,1
3904104,1,1,70,1,20,2
3904107,1,1,65,1,20,1
3904108,1,1,58,1,20,2
3904106,1,1,59,1,20,2
3904106,9,17,60,1,21,1
3904108,2,2,44,1,20,1
3904101,1,1,40,1,20,1
3904108,1,1,35,1,20,1
3904108,1,1,33,1,21,2
3904108,1,1,12,1,25,2
3904108,1,1,9,1,25,1
3904108,1,1,5,1,25,2
3904108,1,1,4,1,27,2
3904104,1,1,61,1,20,2
3904104,1,1,63,1,21,1
3904101,1,1,30,1,20,1
3904101,1,1,27,1,21,2
3904103,1,1,32,1,20,2
3904103,1,1,33,2,21,1
3904103,1,1,0,2,25,1
3904108,2,2,68,1,20,2
3904104,1,1,20,1,20,1
3904104,1,1,27,1,34,1
3904111,1,1,49,1,20,2
3904111,1,1,22,1,25,1
3904111,1,1,41,1,28,1
3904111,1,1,60,1,22,1
3904111,9,16,3,1,35,1
3904104,6,5,37,1,20,2
3904104,6,5,37,1,21,1
3904104,6,5,7,1,25,2
3904104,6,5,4,1,25,2
3904104,6,5,66,1,29,1
3904104,6,5,63,1,29,2
3904103,1,1,95,1,37,2
3904102,1,1,35,1,20,2
3904102,1,1,38,1,21,1
3904102,1,1,32,1,20,2
3904102,1,1,34,1,21,1
3904104,1,1,52,1,20,1
3904104,1,1,19,1,25,1
3904104,1,1,17,1,25,1
3904105,6,5,18,1,20,1
3904105,1,1,20,1,34,1
3904105,1,1,20,1,34,1
3904105,1,1,19,1,34,1
3904105,2,2,19,1,34,1
3904105,1,1,53,1,20,2
3904111,1,1,54,1,20,1
3904111,1,1,54,1,21,2
3904105,1,1,36,1,20,2
3904105,1,1,33,23,21,1
3904105,1,1,0,1,25,1
3904108,1,1,54,1,20,1
3904108,1,1,41,1,21,2
3904101,1,1,39,1,20,1
3904101,1,1,37,1,21,2
3904107,1,1,68,1,20,2
3904107,1,1,62,1,28,1
3904109,1,1,56,1,20,2
3904107,2,2,74,1,20,1
3904107,2,2,65,1,28,2
3904101,1,1,73,1,20,2
3904101,1,1,74,1,21,1
3904106,2,2,46,1,20,2
3904107,2,2,21,1,20,2
3904107,2,2,2,1,26,1
3904107,2,2,72,1,33,2
3904104,1,1,57,1,20,2
3904104,1,1,55,1,21,1
3904109,1,1,22,1,20,1
3904102,1,1,57,1,20,2
3904105,1,1,23,1,20,1
3904105,1,1,22,1,28,2
3904102,1,1,18,1,38,1
3904101,1,1,45,1,20,1
3904101,1,1,7,1,25,1
3904110,6,10,34,1,20,1
3904102,1,1,52,1,20,1
3904106,1,1,72,1,20,1
3904110,1,1,64,1,20,2
3904110,1,1,60,1,21,1
3904110,2,2,49,1,37,1
3904105,1,1,23,1,20,2
3904105,2,2,62,1,20,2
3904104,1,1,34,1,20,2
3904104,1,1,9,1,25,2
3904107,2,2,61,1,20,1
3904107,2,2,60,1,20,2
3904102,1,1,75,1,20,1
3904105,1,1,20,1,38,2
3904106,1,1,36,1,20,2
3904106,1,1,40,1,21,1
3904106,1,1,12,1,25,2
3904106,1,1,7,1,25,1
3904106,1,1,1,1,25,1
3904103,1,1,28,1,20,2
3904103,1,1,30,1,21,1
3904105,1,1,39,1,20,1
3904105,1,1,9,1,27,2
3904105,1,1,35,1,22,2
3904111,1,1,65,1,20,2
3904111,1,1,79,1,21,1
3904111,1,1,38,1,25,2
3904105,1,1,42,1,20,1
3904105,1,1,41,1,21,2
3904105,1,1,15,1,25,2
3904105,1,1,12,1,25,1
3904105,1,1,37,1,20,1
3904111,6,10,44,1,20,1
3904107,9,16,55,1,20,2
3904107,9,16,6,1,30,1
3904107,9,16,1,1,30,2
3904105,1,1,37,1,20,1
3904105,1,1,32,1,21,2
3904105,1,1,1,1,25,2
3904109,1,1,35,1,20,2
3904109,1,1,14,1,25,1
3904109,1,1,8,1,25,1
3904104,1,1,57,1,20,1
3904104,1,1,42,1,21,2
3904102,1,1,69,1,20,1
3904102,1,1,68,1,21,2
3904102,1,1,31,1,20,1
3904102,1,1,0,1,25,2
3904102,1,1,28,1,22,2
3904107,2,2,71,1,20,1
3904104,1,1,35,1,20,1
3904104,1,1,33,1,21,2
3904104,1,1,6,1,25,1
3904104,1,1,2,1,25,1
3904108,1,1,48,1,20,2
3904108,2,2,51,1,21,1
3904104,1,1,70,1,37,2
3904101,1,1,23,1,20,2
3904101,1,1,23,1,22,1
3904107,2,2,32,1,20,1
3904107,1,1,27,1,21,2
3904107,9,16,8,1,25,2
3904107,2,2,7,1,25,1
3904103,1,1,37,1,20,1
3904103,1,1,36,1,21,2
3904103,1,1,5,1,25,1
3904103,1,1,2,1,25,1
3904108,1,1,36,1,20,2
3904108,1,1,3,1,25,1
3904102,1,1,50,1,20,2
3904102,1,1,12,1,25,2
3904102,1,1,10,1,25,1
3904108,2,2,26,1,20,2
3904101,1,1,95,1,20,1
3904105,1,1,38,1,20,2
3904111,1,1,35,1,20,1
3904106,1,1,30,1,20,2
3904107,2,2,21,1,20,2
3904102,1,1,45,1,20,1
3904102,1,1,44,1,21,2
3904102,1,1,9,1,25,1
3904102,1,1,7,1,25,2
3904103,1,1,71,1,20,1
3904105,1,1,35,1,20,1
3904105,1,1,36,1,21,2
3904108,1,1,66,1,20,1
3904108,1,1,63,1,21,2
3904106,1,1,38,1,20,2
3904106,2,2,17,1,25,1
3904106,2,2,14,1,25,2
3904106,2,2,12,1,25,2
3904106,2,2,6,1,25,2
3904106,2,2,32,1,34,1
3904105,6,4,20,1,38,1
3904110,1,1,56,1,20,1
3904110,1,1,55,1,21,2
3904107,1,1,60,1,20,1
3904105,2,2,38,1,20,1
3904110,1,1,83,1,20,2
3904104,1,1,24,1,20,1
3904104,1,1,24,1,36,1
3904105,1,1,20,1,38,1
3904102,1,1,54,1,20,1
3904103,6,4,46,1,20,1
3904103,6,4,42,1,21,2
3904103,6,4,15,1,25,1
3904103,6,4,71,1,31,1
3904103,6,4,67,1,31,2
3904108,1,1,57,1,20,1
3904108,1,1,50,1,21,2
3904108,1,1,19,1,25,1
3904108,1,1,17,1,25,1
3904104,1,1,24,1,20,1
3904104,1,1,24,1,22,2
3904111,1,1,51,1,20,2
3904111,1,1,53,1,21,1
3904111,1,1,17,1,25,1
3904104,1,1,51,1,20,1
3904105,2,2,57,1,20,1
3904107,2,2,34,1,20,2
3904103,1,1,40,1,20,2
3904106,1,1,36,1,20,2
3904102,1,1,71,1,20,2
3904104,1,1,45,1,20,2
3904104,1,1,16,1,25,2
3904111,1,1,45,1,20,2
3904111,1,1,16,1,25,1
3904109,1,1,68,1,20,1
3904109,1,1,68,1,21,2
3904109,1,1,43,1,25,1
3904109,1,1,10,1,30,1
3904102,1,1,27,1,20,1
