PUMAID,SEX,RAC1P,AGEP,DIS,MSP,MIG,MIL,SCHL,FOD1P,HICOV,PRIVCOV,PUBCOV,PINCP,POVPIP,COW,ESR,SOCP,JWMNP,JWRIP,JWTRNS
3904107,1,1,32,2,6.0,3.0,4.0,21.0,6201.0,1,1,2,70010.0,501.0,1.0,1.0,132011,20.0,1.0,1.0
3904107,2,1,29,2,6.0,1.0,4.0,21.0,6107.0,1,1,2,80000.0,501.0,2.0,1.0,291141,15.0,1.0,1.0
3904108,2,1,78,1,3.0,1.0,4.0,22.0,6203.0,1,1,2,60000.0,501.0,,6.0,,,,
3904108,2,1,74,2,1.0,1.0,4.0,22.0,2309.0,1,1,1,22000.0,177.0,,6.0,,,,
3904108,1,1,74,1,1.0,1.0,4.0,16.0,,1,1,1,3400.0,177.0,,6.0,,,,
3904104,1,1,40,2,1.0,1.0,4.0,22.0,6204.0,1,1,2,173000.0,501.0,1.0,1.0,112022,20.0,1.0,1.0
3904104,2,1,36,2,1.0,1.0,4.0,22.0,2304.0,1,1,2,85000.0,501.0,3.0,1.0,252020,25.0,3.0,1.0
3904104,1,1,9,2,,1.0,,5.0,,1,1,2,,501.0,,,,,,
3904104,1,1,5,2,,1.0,,1.0,,1,1,2,,501.0,,,,,,
3904103,2,1,83,2,1.0,1.0,4.0,16.0,,1,1,1,27500.0,371.0,,6.0,,,,
3904103,1,1,85,1,1.0,3.0,2.0,17.0,,1,1,1,26200.0,371.0,,6.0,,,,
3904111,1,1,60,2,1.0,1.0,4.0,21.0,6203.0,1,1,2,52000.0,271.0,1.0,1.0,411011,20.0,1.0,1.0
3904111,2,1,51,2,1.0,1.0,4.0,19.0,,1,1,2,0.0,271.0,,6.0,,,,
3904111,2,1,17,2,6.0,1.0,4.0,14.0,,1,1,2,0.0,271.0,,6.0,,,,
3904105,1,1,19,2,6.0,3.0,4.0,18.0,,1,1,2,4500.0,,1.0,1.0,537061,8.0,,10.0
3904102,1,1,32,2,1.0,1.0,2.0,19.0,,1,2,1,0.0,176.0,5.0,6.0,273031,,,
3904102,2,1,31,2,1.0,1.0,4.0,18.0,,2,2,2,28000.0,176.0,1.0,1.0,252010,5.0,1.0,1.0
3904107,2,1,19,2,6.0,3.0,4.0,19.0,,1,1,2,4000.0,,1.0,1.0,434YYY,2.0,,10.0
3904111,2,1,27,2,6.0,1.0,4.0,18.0,,1,1,2,53000.0,324.0,1.0,1.0,434051,20.0,3.0,1.0
3904111,2,1,0,2,,,,,,1,1,2,,324.0,,,,,,
3904111,1,1,32,2,4.0,1.0,4.0,18.0,,1,1,2,18000.0,146.0,1.0,1.0,351012,10.0,1.0,1.0
3904109,2,1,47,2,1.0,1.0,4.0,20.0,,1,1,2,37000.0,501.0,4.0,1.0,292010,125.0,1.0,1.0
3904109,1,1,50,2,1.0,1.0,4.0,18.0,,1,1,2,65000.0,501.0,1.0,1.0,472111,125.0,1.0,1.0
3904109,1,1,14,2,,1.0,,10.0,,1,1,2,,501.0,,,,,,
3904106,1,6,29,2,1.0,1.0,4.0,16.0,,1,2,1,22000.0,122.0,1.0,1.0,5191XX,30.0,1.0,1.0
3904106,2,6,23,2,1.0,1.0,4.0,16.0,,1,2,1,1400.0,122.0,1.0,6.0,5191XX,,,
3904106,2,6,2,2,,1.0,,,,1,2,1,,122.0,,,,,,
3904101,2,1,57,2,1.0,1.0,4.0,19.0,,1,1,2,95000.0,501.0,1.0,1.0,232011,32.0,1.0,1.0
3904101,1,1,63,2,1.0,1.0,4.0,16.0,,1,1,2,30600.0,501.0,1.0,1.0,172051,50.0,1.0,1.0
3904107,1,2,47,2,1.0,1.0,4.0,19.0,,1,2,1,396200.0,501.0,1.0,1.0,292056,20.0,1.0,1.0
3904107,2,2,40,2,1.0,1.0,4.0,16.0,,1,1,2,0.0,501.0,,6.0,,,,
3904107,2,2,12,2,,1.0,,9.0,,1,2,1,,501.0,,,,,,
3904107,1,2,11,2,,1.0,,8.0,,1,2,1,,501.0,,,,,,
3904107,1,2,6,1,,1.0,,3.0,,1,2,1,,501.0,,,,,,
3904107,1,2,2,2,,1.0,,,,1,2,1,,501.0,,,,,,
3904111,2,2,28,1,6.0,1.0,4.0,19.0,,1,1,2,50000.0,501.0,1.0,1.0,311131,30.0,1.0,1.0
3904111,2,2,38,2,6.0,1.0,4.0,20.0,,1,1,2,40000.0,501.0,1.0,1.0,434171,30.0,1.0,1.0
3904103,1,1,49,2,6.0,1.0,4.0,21.0,2102.0,1,1,2,130000.0,501.0,1.0,1.0,1191XX,23.0,1.0,1.0
3904109,1,1,35,2,1.0,1.0,2.0,17.0,,1,1,1,0.0,174.0,,6.0,,,,
3904109,2,1,33,2,1.0,1.0,3.0,21.0,5301.0,1,1,1,50000.0,174.0,1.0,1.0,412010,5.0,1.0,1.0
3904109,2,1,16,2,6.0,1.0,,13.0,,1,1,2,0.0,174.0,,6.0,,,,
3904109,2,1,6,2,,1.0,,3.0,,1,1,2,,174.0,,,,,,
3904109,2,1,4,2,,1.0,,1.0,,1,1,2,,174.0,,,,,,
3904107,2,1,62,1,6.0,1.0,4.0,15.0,,1,2,1,12300.0,98.0,,6.0,,,,
3904101,2,1,31,2,6.0,3.0,4.0,21.0,6000.0,1,1,2,34000.0,275.0,1.0,1.0,252030,30.0,2.0,1.0
3904101,2,1,24,2,6.0,1.0,4.0,19.0,,1,1,2,10000.0,275.0,1.0,1.0,352021,30.0,1.0,1.0
3904101,1,1,29,2,6.0,1.0,4.0,20.0,,2,2,2,27000.0,217.0,1.0,1.0,434041,30.0,2.0,1.0
3904104,2,1,76,2,3.0,1.0,4.0,23.0,3609.0,1,1,1,25900.0,227.0,,6.0,,,,
3904105,2,2,88,1,4.0,1.0,4.0,19.0,,1,1,1,35400.0,310.0,,6.0,,,,
3904105,1,2,20,2,6.0,3.0,4.0,18.0,,1,1,2,3000.0,,1.0,1.0,272023,5.0,,2.0
3904103,2,2,84,2,3.0,1.0,4.0,21.0,2307.0,1,2,1,45100.0,396.0,,6.0,,,,
3904102,2,1,60,2,1.0,1.0,4.0,22.0,6107.0,1,1,2,90000.0,501.0,2.0,1.0,291141,20.0,2.0,1.0
3904102,1,1,60,2,1.0,1.0,4.0,22.0,2314.0,1,1,2,58000.0,501.0,2.0,1.0,151252,30.0,2.0,1.0
3904110,2,1,86,1,3.0,1.0,4.0,12.0,,1,2,1,17700.0,155.0,,6.0,,,,
3904103,1,1,26,2,6.0,3.0,2.0,21.0,2412.0,1,1,2,36700.0,297.0,1.0,1.0,171011,8.0,1.0,1.0
3904105,2,1,18,2,6.0,3.0,4.0,19.0,,1,1,2,600.0,,6.0,6.0,399011,,,
3904106,1,2,26,2,6.0,1.0,4.0,19.0,,1,2,1,20000.0,161.0,1.0,1.0,292061,15.0,1.0,1.0
3904106,1,2,52,2,2.0,1.0,4.0,21.0,1401.0,1,1,2,15000.0,120.0,1.0,1.0,352010,125.0,,2.0
3904105,2,1,20,2,6.0,1.0,4.0,19.0,,1,1,2,0.0,,,6.0,,,,
3904111,1,1,30,2,1.0,1.0,4.0,21.0,2100.0,1,1,2,130000.0,501.0,1.0,1.0,151212,5.0,2.0,1.0
3904111,2,1,32,2,1.0,1.0,4.0,20.0,,1,1,2,32800.0,501.0,4.0,1.0,232011,30.0,1.0,1.0
3904111,1,1,1,2,,1.0,,,,1,1,2,,501.0,,,,,,
3904111,1,1,43,2,1.0,1.0,2.0,22.0,1501.0,1,1,2,47000.0,501.0,4.0,1.0,131151,50.0,,2.0
3904111,2,6,32,2,1.0,1.0,4.0,18.0,,1,1,2,35000.0,501.0,1.0,1.0,131081,15.0,1.0,1.0
3904110,1,1,58,2,1.0,1.0,4.0,16.0,,1,1,2,40000.0,498.0,1.0,1.0,173023,25.0,1.0,1.0
3904110,2,1,57,2,1.0,1.0,4.0,16.0,,1,1,2,40000.0,498.0,1.0,1.0,537065,30.0,1.0,1.0
3904107,2,2,55,2,3.0,1.0,4.0,20.0,,1,1,2,396000.0,501.0,1.0,1.0,119051,5.0,1.0,1.0
3904107,2,2,26,2,6.0,1.0,4.0,15.0,,1,1,2,120000.0,501.0,1.0,1.0,412010,15.0,,10.0
3904107,1,2,21,2,6.0,1.0,4.0,16.0,,2,2,2,13300.0,501.0,1.0,1.0,359021,15.0,,10.0
3904104,2,1,66,1,3.0,1.0,4.0,21.0,6201.0,1,1,1,36100.0,316.0,,6.0,,,,
3904109,1,1,39,2,1.0,1.0,4.0,21.0,6203.0,1,1,2,130000.0,501.0,1.0,1.0,111021,20.0,1.0,1.0
3904109,2,1,33,2,1.0,1.0,4.0,20.0,,1,1,2,53000.0,501.0,2.0,1.0,291141,20.0,1.0,1.0
3904109,2,1,5,2,,1.0,,2.0,,1,1,2,,501.0,,,,,,
3904109,2,1,2,2,,1.0,,,,1,1,2,,501.0,,,,,,
3904110,1,1,32,2,1.0,1.0,4.0,20.0,,1,1,2,15000.0,501.0,7.0,1.0,172051,30.0,1.0,1.0
3904110,2,9,33,2,1.0,1.0,4.0,20.0,,1,1,2,110050.0,501.0,1.0,1.0,151211,,,11.0
3904110,1,1,4,2,,1.0,,2.0,,1,1,2,,501.0,,,,,,
3904101,1,1,32,2,6.0,1.0,4.0,21.0,5507.0,1,1,2,47000.0,377.0,1.0,1.0,131030,35.0,1.0,1.0
3904106,2,2,66,2,4.0,1.0,4.0,16.0,,1,1,1,35500.0,358.0,,6.0,,,,
3904106,1,2,30,2,6.0,1.0,4.0,16.0,,1,1,2,16000.0,358.0,1.0,1.0,292072,15.0,1.0,1.0
3904104,2,1,58,2,6.0,1.0,4.0,23.0,3609.0,1,1,2,212200.0,501.0,2.0,1.0,291210,20.0,1.0,1.0
3904110,1,8,42,2,2.0,1.0,4.0,9.0,,2,2,2,0.0,0.0,,6.0,,,,
3904110,1,8,27,2,6.0,1.0,4.0,12.0,,2,2,2,0.0,0.0,,6.0,,,,
3904101,2,1,39,2,1.0,1.0,4.0,22.0,3600.0,1,1,2,81000.0,501.0,1.0,1.0,291141,35.0,1.0,1.0
3904101,1,1,39,2,1.0,1.0,2.0,21.0,2407.0,1,1,2,83000.0,501.0,1.0,1.0,151251,60.0,1.0,1.0
3904110,1,1,52,2,1.0,1.0,4.0,19.0,,1,1,2,50000.0,401.0,1.0,1.0,172110,15.0,1.0,1.0
3904110,2,1,52,1,1.0,1.0,4.0,19.0,,1,1,1,14100.0,401.0,,6.0,,,,
3904107,2,1,94,2,3.0,1.0,4.0,23.0,5200.0,1,1,1,8800.0,77.0,,6.0,,,,
3904101,2,1,68,2,1.0,1.0,4.0,21.0,6103.0,1,1,2,27800.0,501.0,1.0,1.0,439061,20.0,1.0,1.0
3904101,1,1,68,2,1.0,1.0,2.0,22.0,6402.0,1,1,2,49000.0,501.0,5.0,6.0,431011,,,
3904104,1,1,78,2,1.0,1.0,2.0,22.0,6201.0,1,2,1,67900.0,501.0,,6.0,,,,
3904104,2,1,76,2,1.0,1.0,4.0,16.0,,1,2,1,14100.0,501.0,,6.0,,,,
3904103,2,1,35,2,1.0,3.0,4.0,23.0,5507.0,1,1,2,110000.0,501.0,1.0,1.0,2310XX,25.0,1.0,1.0
3904103,1,1,35,2,1.0,3.0,4.0,19.0,,1,1,2,99000.0,501.0,1.0,1.0,151221,,,11.0
3904103,2,1,0,2,,,,,,1,1,2,,501.0,,,,,,
3904107,2,2,61,2,1.0,1.0,4.0,19.0,,1,2,1,0.0,219.0,,6.0,,,,
3904107,1,2,62,2,1.0,1.0,2.0,17.0,,1,2,1,35000.0,219.0,1.0,2.0,537065,,,
3904106,1,1,26,2,6.0,3.0,4.0,23.0,6201.0,1,1,2,60000.0,481.0,1.0,1.0,2310XX,9.0,1.0,1.0
3904106,2,1,28,2,6.0,3.0,4.0,23.0,1902.0,1,1,2,59000.0,473.0,1.0,1.0,2310XX,45.0,1.0,1.0
3904101,1,1,54,2,1.0,1.0,4.0,20.0,,1,1,2,86000.0,501.0,1.0,1.0,111021,15.0,1.0,1.0
3904101,2,1,53,2,1.0,1.0,4.0,20.0,,1,1,2,0.0,501.0,1.0,6.0,439XXX,,,
3904109,2,1,83,1,3.0,1.0,4.0,14.0,,1,2,1,9200.0,80.0,1.0,6.0,412031,,,
3904109,2,1,57,2,1.0,1.0,4.0,18.0,,1,1,2,63000.0,501.0,1.0,1.0,119070,,,11.0
3904109,1,1,52,2,1.0,1.0,4.0,16.0,,1,1,2,55000.0,501.0,1.0,1.0,533030,,,11.0
3904110,1,1,36,2,6.0,1.0,4.0,21.0,6203.0,2,2,2,10000.0,80.0,1.0,3.0,513020,,,
3904110,1,1,35,2,6.0,3.0,4.0,16.0,,1,1,2,50000.0,403.0,1.0,1.0,411011,15.0,1.0,1.0
3904107,2,2,50,1,4.0,1.0,4.0,20.0,,1,1,2,46000.0,280.0,1.0,1.0,537065,25.0,1.0,1.0
3904107,1,2,5,2,,1.0,,2.0,,1,2,1,,280.0,,,,,,
3904107,1,2,52,2,6.0,1.0,4.0,21.0,6200.0,1,1,2,50000.0,403.0,1.0,1.0,414010,20.0,1.0,1.0
3904107,1,1,70,2,1.0,1.0,2.0,21.0,6203.0,1,1,1,23130.0,379.0,,6.0,,,,
3904107,2,1,70,2,1.0,1.0,4.0,21.0,2304.0,1,1,1,31830.0,379.0,,6.0,,,,
3904109,2,2,30,2,6.0,3.0,4.0,16.0,,1,2,1,25000.0,80.0,1.0,1.0,352010,20.0,1.0,1.0
3904109,1,2,11,2,,1.0,,8.0,,1,2,1,,80.0,,,,,,
3904109,1,2,10,2,,3.0,,6.0,,1,2,1,,80.0,,,,,,
3904109,1,2,9,1,,3.0,,6.0,,1,2,1,,80.0,,,,,,
3904109,2,2,1,2,,3.0,,,,1,2,1,,80.0,,,,,,
3904109,1,2,1,2,,3.0,,,,1,2,1,,80.0,,,,,,
3904102,1,1,43,2,6.0,1.0,4.0,16.0,,2,2,2,25000.0,201.0,1.0,1.0,519196,60.0,1.0,1.0
3904102,2,8,36,2,6.0,1.0,4.0,21.0,2300.0,2,2,2,54000.0,435.0,2.0,1.0,519061,15.0,2.0,1.0
3904103,2,1,63,2,4.0,1.0,4.0,16.0,,1,1,2,48200.0,301.0,1.0,1.0,411012,30.0,1.0,1.0
3904103,2,1,35,2,6.0,1.0,4.0,18.0,,1,1,1,0.0,301.0,1.0,6.0,319092,,,
3904106,2,2,24,2,6.0,1.0,4.0,12.0,,1,2,1,25000.0,130.0,1.0,1.0,319097,25.0,1.0,1.0
3904106,2,2,5,2,,1.0,,2.0,,1,2,1,,130.0,,,,,,
3904106,1,2,3,2,,1.0,,1.0,,1,2,1,,130.0,,,,,,
3904109,2,1,51,2,4.0,1.0,4.0,16.0,,1,1,2,41000.0,249.0,3.0,1.0,352010,8.0,1.0,1.0
3904109,1,1,13,2,,1.0,,11.0,,1,1,2,,249.0,,,,,,
3904109,1,1,42,2,6.0,1.0,4.0,21.0,1100.0,1,1,2,110050.0,501.0,1.0,1.0,411011,40.0,1.0,1.0
3904109,2,1,49,2,4.0,1.0,4.0,16.0,,1,1,2,38000.0,306.0,1.0,1.0,119141,20.0,1.0,1.0
3904108,2,2,64,2,4.0,1.0,4.0,21.0,2307.0,1,1,2,50000.0,404.0,3.0,1.0,252020,5.0,1.0,1.0
3904106,1,2,25,2,2.0,1.0,4.0,16.0,,2,2,2,13500.0,109.0,1.0,3.0,5191XX,,,
3904102,2,1,65,2,1.0,1.0,4.0,24.0,3301.0,1,1,2,526000.0,501.0,2.0,1.0,119030,5.0,1.0,1.0
3904102,1,1,61,2,1.0,1.0,4.0,22.0,1902.0,1,1,2,12500.0,501.0,2.0,6.0,251000,,,
3904108,1,1,35,2,6.0,1.0,4.0,19.0,,1,1,2,38004.0,307.0,1.0,1.0,434051,30.0,1.0,1.0
3904105,1,1,43,1,6.0,1.0,4.0,14.0,,1,2,1,0.0,,1.0,6.0,493023,,,
3904104,2,1,35,2,6.0,1.0,4.0,22.0,5504.0,1,1,2,9500.0,76.0,1.0,1.0,291122,10.0,1.0,1.0
3904104,2,1,40,2,6.0,3.0,4.0,21.0,6107.0,1,1,2,50000.0,404.0,1.0,1.0,291141,15.0,,9.0
3904108,2,2,41,2,6.0,1.0,4.0,16.0,,1,1,2,42000.0,338.0,1.0,1.0,435032,45.0,1.0,1.0
3904111,1,1,32,2,4.0,3.0,2.0,21.0,6203.0,1,1,2,50000.0,302.0,1.0,1.0,492020,15.0,1.0,1.0
3904111,2,1,10,2,,3.0,,7.0,,1,1,2,,302.0,,,,,,
3904104,1,1,40,2,1.0,1.0,4.0,23.0,5200.0,1,1,2,428100.0,501.0,7.0,1.0,291210,25.0,1.0,1.0
3904104,2,1,38,2,1.0,1.0,4.0,21.0,1901.0,1,1,2,7200.0,501.0,6.0,1.0,412031,,,11.0
3904104,1,1,6,2,,1.0,,2.0,,1,1,2,,501.0,,,,,,
3904104,2,1,4,2,,1.0,,2.0,,1,1,2,,501.0,,,,,,
3904101,2,1,41,2,1.0,1.0,4.0,21.0,3600.0,1,1,2,64000.0,399.0,2.0,1.0,119121,45.0,1.0,1.0
3904101,1,1,43,2,1.0,1.0,4.0,16.0,,1,1,2,38000.0,399.0,1.0,1.0,4990XX,15.0,2.0,1.0
3904101,2,1,11,2,,1.0,,8.0,,1,1,1,,399.0,,,,,,
3904101,2,1,8,2,,1.0,,5.0,,1,1,1,,399.0,,,,,,
3904101,1,1,22,2,6.0,1.0,4.0,16.0,,1,1,2,14400.0,399.0,1.0,1.0,4990XX,15.0,2.0,1.0
3904103,2,1,44,2,4.0,1.0,4.0,21.0,6209.0,1,1,2,396000.0,501.0,1.0,1.0,1110XX,5.0,1.0,1.0
3904108,1,1,52,2,4.0,1.0,4.0,21.0,2102.0,1,1,2,109120.0,501.0,1.0,1.0,151230,35.0,,2.0
3904109,1,1,60,1,1.0,1.0,4.0,16.0,,1,1,2,13600.0,329.0,1.0,6.0,514120,,,
3904109,2,1,61,1,1.0,1.0,4.0,16.0,,1,1,2,48000.0,329.0,1.0,1.0,431011,30.0,1.0,1.0
3904109,2,1,24,2,6.0,1.0,4.0,22.0,2602.0,1,1,2,0.0,329.0,1.0,6.0,537065,,,
3904102,2,1,49,2,4.0,3.0,4.0,22.0,2300.0,1,1,2,75000.0,501.0,2.0,1.0,211019,15.0,1.0,1.0
3904102,1,1,46,2,4.0,3.0,4.0,22.0,6109.0,1,1,2,54000.0,433.0,2.0,1.0,195010,15.0,1.0,1.0
3904104,1,1,25,2,6.0,1.0,4.0,21.0,2402.0,1,1,2,1200.0,9.0,5.0,6.0,1910XX,,,
3904104,1,1,24,2,6.0,3.0,4.0,21.0,2408.0,1,2,1,0.0,0.0,4.0,6.0,399041,,,
3904104,1,6,23,2,6.0,3.0,4.0,21.0,2406.0,2,2,2,0.0,0.0,4.0,6.0,399041,,,
3904101,1,1,85,2,1.0,1.0,2.0,21.0,6203.0,1,1,1,49600.0,373.0,,6.0,,,,
3904101,2,1,85,2,1.0,1.0,4.0,13.0,,1,2,1,4400.0,373.0,,6.0,,,,
3904101,1,1,45,2,1.0,1.0,4.0,21.0,3600.0,1,1,2,30000.0,279.0,6.0,1.0,517011,35.0,1.0,1.0
3904101,2,1,36,2,1.0,1.0,4.0,22.0,5301.0,1,1,2,49600.0,279.0,3.0,1.0,252050,25.0,1.0,1.0
3904101,1,1,14,2,,1.0,,11.0,,1,1,2,,279.0,,,,,,
3904101,2,1,10,2,,1.0,,7.0,,1,1,2,,279.0,,,,,,
3904101,2,1,15,2,6.0,1.0,,12.0,,1,1,2,0.0,279.0,,,,,,
3904104,2,1,34,2,6.0,1.0,4.0,21.0,6200.0,1,1,2,43000.0,307.0,6.0,1.0,371011,12.0,1.0,1.0
3904104,1,1,27,2,6.0,1.0,4.0,19.0,,2,2,2,6300.0,307.0,1.0,1.0,373013,30.0,1.0,1.0
3904102,1,1,44,2,6.0,1.0,4.0,21.0,6203.0,1,1,2,54000.0,433.0,1.0,1.0,431011,20.0,1.0,1.0
3904106,1,1,29,2,1.0,1.0,4.0,21.0,6204.0,1,1,2,68000.0,501.0,1.0,1.0,131023,50.0,1.0,1.0
3904106,2,1,30,2,1.0,1.0,4.0,21.0,2300.0,1,1,2,48000.0,501.0,3.0,1.0,252020,10.0,1.0,1.0
3904105,2,1,36,2,6.0,1.0,4.0,21.0,6206.0,1,1,2,45000.0,364.0,1.0,1.0,439XXX,10.0,1.0,1.0
3904105,1,1,47,2,4.0,1.0,4.0,19.0,,1,2,1,25000.0,202.0,1.0,1.0,353011,5.0,1.0,1.0
3904102,1,1,54,2,6.0,1.0,4.0,16.0,,1,1,2,33000.0,384.0,1.0,1.0,439051,15.0,1.0,1.0
3904102,2,1,80,1,3.0,1.0,4.0,11.0,,1,1,1,28100.0,384.0,,6.0,,,,
3904102,1,1,64,2,1.0,1.0,2.0,16.0,,1,1,2,35000.0,377.0,1.0,1.0,5191XX,20.0,2.0,1.0
3904102,2,1,61,2,1.0,1.0,4.0,16.0,,1,1,2,25000.0,377.0,1.0,1.0,113071,20.0,2.0,1.0
3904111,2,1,47,2,4.0,1.0,4.0,16.0,,1,1,2,38000.0,260.0,1.0,1.0,433051,7.0,1.0,1.0
3904111,1,1,39,2,2.0,3.0,4.0,17.0,,1,2,1,3600.0,260.0,1.0,1.0,537065,7.0,1.0,1.0
3904105,2,1,50,2,6.0,1.0,4.0,21.0,2901.0,1,1,2,40280.0,325.0,3.0,1.0,533052,8.0,1.0,1.0
3904109,2,1,56,2,6.0,1.0,4.0,19.0,,1,1,2,62000.0,501.0,1.0,1.0,319091,30.0,1.0,1.0
3904110,2,1,86,1,1.0,1.0,4.0,16.0,,1,1,1,12900.0,320.0,,6.0,,,,
3904110,1,1,84,1,1.0,1.0,2.0,20.0,,1,1,1,46700.0,320.0,7.0,6.0,274021,,,
3904110,1,1,60,2,4.0,1.0,4.0,19.0,,1,2,1,0.0,320.0,,6.0,,,,
3904101,1,1,28,2,2.0,1.0,4.0,22.0,2100.0,1,1,2,85000.0,501.0,1.0,1.0,113021,20.0,1.0,1.0
3904106,2,2,59,1,4.0,3.0,4.0,18.0,,1,2,1,70.0,55.0,,6.0,,,,
3904106,2,2,59,1,6.0,1.0,4.0,21.0,1901.0,1,2,1,8800.0,55.0,,6.0,,,,
3904105,1,1,58,2,1.0,1.0,4.0,22.0,1903.0,1,1,2,396000.0,501.0,1.0,1.0,1191XX,5.0,1.0,1.0
3904105,2,1,57,2,1.0,1.0,4.0,21.0,5200.0,1,1,2,30000.0,501.0,2.0,1.0,119151,20.0,1.0,1.0
3904109,1,6,47,2,4.0,1.0,4.0,16.0,,1,1,2,31000.0,250.0,1.0,1.0,435061,8.0,1.0,1.0
3904104,1,1,76,2,1.0,1.0,4.0,22.0,2406.0,1,1,1,110000.0,501.0,1.0,1.0,419020,12.0,1.0,1.0
3904104,2,1,73,2,1.0,1.0,4.0,22.0,2300.0,1,1,1,22000.0,501.0,,6.0,,,,
3904105,1,2,44,1,6.0,1.0,4.0,18.0,,1,2,1,360.0,,,6.0,,,,
3904109,1,1,67,2,1.0,1.0,4.0,15.0,,1,2,1,37000.0,334.0,,6.0,,,,
3904109,2,1,67,2,1.0,1.0,4.0,16.0,,1,2,1,11000.0,334.0,1.0,6.0,395012,,,
3904106,2,1,55,1,2.0,1.0,2.0,16.0,,1,1,1,7100.0,57.0,,6.0,,,,
3904107,1,2,38,2,6.0,1.0,4.0,22.0,6203.0,1,1,2,123000.0,501.0,1.0,1.0,119111,20.0,1.0,1.0
3904107,2,2,59,1,6.0,3.0,4.0,19.0,,1,2,1,0.0,501.0,1.0,3.0,251000,,,
3904106,2,1,50,1,1.0,1.0,4.0,16.0,,1,1,2,18000.0,244.0,1.0,6.0,411011,,,
3904106,1,2,41,2,1.0,1.0,4.0,15.0,,1,1,2,29000.0,244.0,1.0,1.0,412010,15.0,1.0,1.0
3904106,2,9,12,2,,1.0,,9.0,,1,1,2,,244.0,,,,,,
3904107,2,1,72,2,4.0,3.0,4.0,21.0,3501.0,1,1,1,3400.0,29.0,,6.0,,,,
3904102,1,1,68,1,1.0,3.0,4.0,9.0,,1,1,1,3000.0,20.0,,6.0,,,,
3904102,2,1,56,1,1.0,3.0,4.0,20.0,,1,2,1,0.0,20.0,,6.0,,,,
3904103,2,1,89,1,3.0,1.0,4.0,19.0,,1,2,1,35400.0,309.0,,6.0,,,,
3904111,1,3,56,2,6.0,1.0,4.0,16.0,,1,1,2,73000.0,501.0,1.0,1.0,4990XX,20.0,1.0,1.0
3904109,1,1,70,2,1.0,1.0,4.0,19.0,,1,1,1,13000.0,210.0,6.0,6.0,413021,,,
3904109,2,1,69,2,1.0,1.0,4.0,18.0,,1,1,1,17400.0,210.0,6.0,6.0,271010,,,
3904103,2,1,39,1,1.0,1.0,4.0,20.0,,1,1,2,1000.0,230.0,,6.0,,,,
3904103,1,1,38,2,1.0,1.0,4.0,20.0,,1,1,2,50000.0,230.0,1.0,1.0,519010,25.0,1.0,1.0
3904103,1,1,20,2,6.0,1.0,4.0,13.0,,1,1,1,30000.0,230.0,1.0,1.0,499071,40.0,1.0,1.0
3904103,2,1,16,2,6.0,1.0,,13.0,,1,1,2,3800.0,230.0,1.0,1.0,359031,25.0,1.0,1.0
3904103,2,1,10,2,,1.0,,6.0,,1,1,2,,230.0,,,,,,
3904103,1,1,11,1,,1.0,,8.0,,1,1,2,,230.0,,,,,,
3904103,1,1,10,2,,1.0,,7.0,,1,1,2,,230.0,,,,,,
3904110,1,1,33,2,6.0,3.0,4.0,21.0,2107.0,1,1,2,87000.0,501.0,1.0,1.0,113021,45.0,,2.0
3904110,1,1,28,2,6.0,3.0,4.0,22.0,6201.0,1,1,2,70100.0,501.0,1.0,1.0,132011,,,11.0
3904102,2,1,30,2,1.0,3.0,4.0,21.0,6107.0,1,1,2,65000.0,501.0,4.0,1.0,291141,20.0,1.0,1.0
3904102,1,1,31,2,1.0,3.0,4.0,17.0,,1,1,2,62200.0,501.0,1.0,1.0,471011,40.0,1.0,1.0
3904102,2,1,2,2,,3.0,,,,1,1,2,,501.0,,,,,,
3904102,2,1,0,2,,,,,,1,1,2,,501.0,,,,,,
3904101,1,1,60,2,1.0,3.0,4.0,21.0,4901.0,1,1,2,100000.0,501.0,6.0,1.0,2590XX,30.0,1.0,1.0
3904101,2,1,60,2,1.0,3.0,4.0,9.0,,1,1,2,12000.0,501.0,6.0,1.0,319011,40.0,1.0,1.0
3904101,1,1,85,2,4.0,3.0,2.0,20.0,,1,2,1,22500.0,501.0,,6.0,,,,
3904105,1,1,29,2,2.0,1.0,4.0,21.0,2406.0,1,1,2,80000.0,501.0,1.0,1.0,172081,15.0,1.0,1.0
3904110,2,1,25,2,6.0,3.0,4.0,21.0,2306.0,1,1,2,1.0,0.0,1.0,6.0,519111,,,
3904110,2,1,24,2,6.0,3.0,4.0,24.0,4101.0,1,1,2,4000.0,32.0,1.0,6.0,172041,,,
3904102,2,1,56,2,4.0,3.0,4.0,20.0,,1,1,2,277000.0,501.0,1.0,1.0,434121,45.0,,2.0
3904102,1,1,21,2,6.0,3.0,4.0,16.0,,1,1,2,7500.0,501.0,1.0,1.0,359021,10.0,1.0,1.0
3904103,2,1,85,1,3.0,1.0,4.0,8.0,,1,2,1,15600.0,,,6.0,,,,
3904105,2,1,21,2,6.0,3.0,4.0,20.0,,1,1,2,16000.0,129.0,1.0,1.0,27102X,15.0,1.0,1.0
3904105,2,1,21,2,6.0,3.0,4.0,20.0,,1,1,2,5500.0,44.0,1.0,1.0,353031,2.0,,10.0
3904105,2,1,20,2,6.0,3.0,4.0,19.0,,1,1,2,2500.0,20.0,2.0,6.0,436014,,,
3904103,1,2,46,2,1.0,1.0,4.0,21.0,6200.0,1,1,2,396000.0,501.0,1.0,1.0,411011,45.0,1.0,1.0
