BLK,detail,va_race,race
390490079411021,0,0,0
390490079411022,0,0,0
390490079411023,0,0,0
390490079411024,0,0,0
390490079411025,0,0,0
390490079411026,0,0,0
390490079411027,0,0,0
390490079411028,0,0,0
390490079411029,0,0,0
390490079411030,0,0,0
390490079411031,3,3,1
390490079411032,1,0,0
390490079411033,1,1,1
390490079411034,0,0,0
390490079411035,1,1,1
390490079411036,1,1,0
390490079411037,1,1,1
390490079411038,1,1,0
390490079411039,0,0,0
390490079411040,0,0,0
390490079411041,0,0,0
390490079411042,0,0,0
390490079411043,0,0,0
390490079411044,0,0,0
390490079411045,0,0,0
390490079411046,1,0,0
390490079411047,2,1,1
390490079411048,0,0,0
390490079411049,0,0,0
390490079411050,0,0,0
390490079411051,0,0,0
390490079411052,0,0,0
390490079411053,0,0,0
390490079411054,2,2,2
390490079411055,0,0,0
390490079411056,2,1,1
390490079411057,0,0,0
390490079411058,0,0,0
390490079411059,0,0,0
390490079411060,0,0,0
390490079411061,0,0,0
390490079411062,0,0,0
390490079411063,0,0,0
390490079411064,0,0,0
390490079411065,0,0,0
390490079411066,1,1,0
390490079411067,1,1,1
390490079411068,1,1,0
390490079411069,0,0,0
390490079411070,1,1,1
390490079411071,0,0,0
390490079411072,0,0,0
390490079411073,0,0,0
390490079411074,0,0,0
390490079411075,0,0,0
390490079411076,0,0,0
390490079411077,0,0,0
390490079411078,0,0,0
390490079511000,3,3,1
390490079511001,0,0,0
390490079511002,0,0,0
390490079511003,1,1,1
390490079511004,1,0,0
390490079511005,0,0,0
390490079511006,0,0,0
390490079511007,1,1,1
390490079511008,0,0,0
390490079511009,2,2,2
390490079511010,3,2,1
390490079511011,0,0,0
390490079511012,1,1,0
390490079511013,0,0,0
390490079511014,1,1,0
390490079511015,0,0,0
390490079511016,0,0,0
390490079511017,0,0,0
390490079511018,1,1,1
390490079511019,0,0,0
390490079511020,0,0,0
390490079511021,0,0,0
390490079511022,0,0,0
390490079511023,0,0,0
390490079511024,0,0,0
390490079511025,1,1,0
390490079511026,0,0,0
390490079511027,1,1,1
390490079511028,0,0,0
390490079511029,1,1,1
390490079511030,1,1,0
390490079511031,2,1,1
390490079511032,0,0,0
390490079511033,1,1,1
390490079511034,1,1,1
390490079511035,2,2,1
390490079511036,1,1,1
390490079511037,0,0,0
390490079511038,0,0,0
390490079511039,0,0,0
390490079511040,0,0,0
390490079511041,1,1,1
390490079511042,3,2,2
390490079511043,0,0,0
390490079511044,0,0,0
390490079511045,3,3,1
390490079511046,0,0,0
390490079511047,1,1,0
390490079511048,3,3,1
390490079511049,0,0,0
390490079511050,1,1,1
390490079511051,1,1,0
390490079511052,0,0,0
390490079511053,0,0,0
390490079511054,0,0,0
390490079511055,0,0,0
390490079511056,1,1,1
390490079511057,0,0,0
390490079511058,0,0,0
390490079511059,3,3,3
390490079511060,0,0,0
390490079511061,0,0,0
390490079511062,1,1,0
390490079511063,2,0,0
390490079511064,0,0,0
390490079511065,0,0,0
390490079511066,1,1,1
390490079511067,0,0,0
390490079511068,0,0,0
390490079511069,1,0,0
390490079511070,2,1,1
390490079511071,1,1,1
390490079511072,0,0,0
390490079512000,1,1,0
390490079512001,0,0,0
390490079512002,0,0,0
390490079512003,0,0,0
390490079512004,0,0,0
390490079512005,0,0,0
390490079512006,1,1,0
390490079512007,2,2,0
390490079512008,3,2,0
390490079512009,1,1,0
390490079512010,0,0,0
390490079512011,1,1,1
390490079512012,0,0,0
390490079512013,1,1,1
390490079512014,0,0,0
390490079512015,0,0,0
390490079512016,0,0,0
390490079512017,2,2,0
390490079512018,0,0,0
390490079512019,1,1,0
390490079512020,0,0,0
390490079512021,0,0,0
390490079512022,0,0,0
390490079512023,0,0,0
390490079512024,0,0,0
390490079512025,0,0,0
390490079512026,2,1,0
390490079512027,3,3,2
390490079512028,3,1,1
390490079512029,2,1,1
390490079512030,0,0,0
390490079512031,2,2,0
390490079512032,0,0,0
390490079512033,0,0,0
390490079512034,5,3,0
390490079512035,0,0,0
390490079512036,0,0,0
390490079512037,0,0,0
390490079512038,0,0,0
390490079512039,2,2,0
390490079512040,2,1,1
390490079512041,1,1,0
390490079512042,2,1,1
390490079512043,1,1,1
390490079512044,3,3,1
390490079512045,0,0,0
390490079512046,0,0,0
390490079513000,2,2,2
390490079513001,0,0,0
390490079513002,0,0,0
390490079513003,1,1,0
390490079513004,3,2,2
390490079513005,2,2,2
390490079513006,3,2,2
390490079513007,0,0,0
390490079513008,1,1,0
390490079513009,0,0,0
390490079513010,0,0,0
390490079513011,0,0,0
390490079513012,0,0,0
390490079513013,0,0,0
390490079513014,1,1,0
390490079513015,0,0,0
390490079513016,1,1,0
390490079513017,1,1,1
390490079513018,1,1,1
390490079513019,0,0,0
390490079513020,0,0,0
390490079513021,0,0,0
390490079513022,0,0,0
390490079513023,1,1,1
390490079513024,0,0,0
390490079514000,0,0,0
390490079514001,0,0,0
390490079514002,0,0,0
390490079514003,0,0,0
390490079514004,0,0,0
390490079514005,0,0,0
390490079514006,0,0,0
390490079514007,0,0,0
390490079514008,0,0,0
390490079514009,0,0,0
390490079514010,0,0,0
390490079514011,0,0,0
390490079514012,0,0,0
390490079514013,2,2,0
390490079514014,1,1,0
390490079514015,0,0,0
390490079514016,0,0,0
390490079514017,0,0,0
390490079514018,3,2,2
390490079514019,0,0,0
390490079514020,0,0,0
390490079514021,0,0,0
390490079514022,0,0,0
390490079514023,0,0,0
390490079514024,0,0,0
390490079514025,1,1,0
390490079514026,0,0,0
390490079514027,0,0,0
390490079514028,0,0,0
390490079514029,0,0,0
390490079514030,0,0,0
390490079514031,0,0,0
390490079514032,0,0,0
390490079514033,0,0,0
390490079514034,0,0,0
390490079514035,0,0,0
390490079514036,0,0,0
390490079514037,0,0,0
390490079514038,0,0,0
390490079514039,1,0,0
390490079514040,0,0,0
390490079514041,1,1,0
390490079514042,0,0,0
390490079514043,2,0,0
390490079514044,1,1,1
390490079514045,0,0,0
390490079514046,0,0,0
390490079514047,0,0,0
390490079521000,0,0,0
390490079521001,0,0,0
390490079521002,1,1,1
390490079521003,2,2,1
390490079521004,0,0,0
390490079521005,3,3,1
390490079521006,1,0,0
390490079521007,0,0,0
390490079521008,0,0,0
390490079521009,0,0,0
390490079521010,0,0,0
390490079521011,0,0,0
390490079521012,0,0,0
390490079521013,0,0,0
390490079522000,0,0,0
390490079522001,0,0,0
390490079522002,0,0,0
390490079522003,1,0,0
390490079522004,0,0,0
390490079522005,0,0,0
390490079522006,0,0,0
390490079522007,0,0,0
390490079522008,0,0,0
390490079522009,0,0,0
390490079522010,0,0,0
390490079522011,0,0,0
390490079522012,2,2,2
390490079522013,1,1,0
390490079522014,0,0,0
390490079522015,0,0,0
390490079522016,1,1,1
390490079522017,1,1,0
390490079522018,0,0,0
390490079522019,0,0,0
390490079522020,1,0,0
390490079522021,1,1,0
390490079522022,3,2,2
390490079522023,0,0,0
390490079522024,0,0,0
390490079522025,0,0,0
390490079522026,0,0,0
390490079522027,0,0,0
390490079522028,0,0,0
390490079522029,3,2,2
390490079522030,1,1,0
390490079522031,0,0,0
390490079522032,0,0,0
390490079523000,1,1,0
390490079523001,2,2,2
390490079523002,0,0,0
390490079523003,0,0,0
390490079523004,0,0,0
390490079523005,0,0,0
390490079523006,0,0,0
390490079523007,0,0,0
390490079523008,0,0,0
390490079523009,0,0,0
390490079523010,0,0,0
390490079523011,0,0,0
390490079523012,0,0,0
390490079523013,0,0,0
390490079523014,0,0,0
390490079523015,0,0,0
390490079523016,0,0,0
390490079523017,0,0,0
390490079523018,0,0,0
390490079523019,0,0,0
390490079523020,0,0,0
390490079523021,0,0,0
390490079523022,0,0,0
390490079523023,0,0,0
390490079523024,0,0,0
390490079523025,0,0,0
390490079523026,1,1,0
390490079523027,0,0,0
390490079523028,0,0,0
390490079523029,2,2,1
390490079523030,1,0,0
390490079523031,0,0,0
390490079523032,0,0,0
390490079523033,3,2,1
390490079523034,1,1,1
390490079523035,0,0,0
390490079523036,2,1,1
390490079523037,0,0,0
390490079523038,1,1,0
390490079523039,0,0,0
390490079523040,0,0,0
390490079523041,0,0,0
390490079523042,4,4,3
390490079523043,2,1,1
390490079523044,0,0,0
390490079523045,0,0,0
390490079523046,0,0,0
390490079523047,0,0,0
390490079523048,0,0,0
390490079523049,1,1,0
390490079523050,1,1,1
390490079523051,1,1,1
390490079523052,1,1,1
390490079523053,1,0,0
390490079523054,1,1,1
390490079523055,0,0,0
390490079523056,0,0,0
390490079523057,0,0,0
390490079523058,0,0,0
390490079523059,0,0,0
390490079523060,0,0,0
390490079523061,0,0,0
390490079523062,1,1,1
390490079523063,0,0,0
390490079523064,0,0,0
390490079523065,2,1,0
390490079523066,2,2,1
390490079524000,0,0,0
390490079524001,1,1,1
390490079524002,2,2,2
390490079524003,0,0,0
390490079524004,1,1,0
390490079524005,0,0,0
390490079524006,0,0,0
390490079524007,3,2,2
390490079524008,0,0,0
390490079524009,0,0,0
390490079524010,0,0,0
390490079524011,2,2,2
390490079524012,1,1,1
390490079524013,2,2,2
390490079524014,2,2,2
390490079524015,0,0,0
390490079524016,2,2,2
390490079524017,1,0,0
390490079524018,0,0,0
390490079524019,0,0,0
390490079524020,1,0,0
390490079524021,0,0,0
390490079524022,0,0,0
390490079524023,4,3,0
390490079524024,2,2,2
390490079524025,3,3,1
390490079524026,1,1,1
390490079524027,2,2,2
390490079524028,0,0,0
390490079524029,1,1,0
390490079524030,0,0,0
390490079524031,0,0,0
390490079524032,6,5,0
390490079524033,3,2,2
390490079524034,0,0,0
390490079524035,0,0,0
390490079524036,0,0,0
390490079524037,0,0,0
390490079524038,0,0,0
390490079524039,0,0,0
390490079524040,0,0,0
390490079524041,0,0,0
390490079525000,0,0,0
390490079525001,0,0,0
390490079525002,0,0,0
390490079525003,0,0,0
390490079525004,0,0,0
390490079525005,0,0,0
390490079525006,0,0,0
390490079525007,0,0,0
390490079525008,0,0,0
390490079525009,0,0,0
390490079525010,0,0,0
390490079525011,2,2,0
390490079525012,4,3,1
390490079525013,0,0,0
390490079525014,0,0,0
390490079525015,5,3,3
390490079525016,1,1,1
390490079525017,0,0,0
390490079525018,1,1,0
390490079525019,1,1,0
390490079525020,0,0,0
390490079525021,2,2,2
390490079525022,1,1,1
390490079525023,0,0,0
390490079525024,0,0,0
390490079525025,0,0,0
390490079525026,0,0,0
390490079525027,0,0,0
390490079525028,0,0,0
390490079525029,0,0,0
390490079525030,0,0,0
390490079525031,0,0,0
390490079525032,0,0,0
390490079525033,0,0,0
390490079525034,0,0,0
390490079525035,0,0,0
390490079525036,1,1,0
390490079525037,1,1,0
390490079525038,0,0,0
390490079525039,0,0,0
390490079525040,2,2,2
390490079525041,0,0,0
390490079525042,0,0,0
390490079525043,0,0,0
390490079525044,3,3,3
390490079525045,1,1,1
390490079525046,1,0,0
390490079525047,0,0,0
390490079525048,0,0,0
390490079531000,3,1,1
390490079531001,0,0,0
390490079531002,0,0,0
390490079531003,1,1,1
390490079531004,2,2,1
390490079531005,2,2,1
390490079531006,2,2,1
390490079532000,1,1,1
390490079532001,1,1,1
390490079532002,0,0,0
390490079532003,1,1,1
390490079532004,0,0,0
390490079532005,0,0,0
390490079532006,1,1,0
390490079532007,0,0,0
390490079532008,0,0,0
390490079532009,0,0,0
390490079532010,0,0,0
390490079532011,1,1,1
390490079532012,0,0,0
390490079532013,1,0,0
390490079532014,1,0,0
390490079532015,0,0,0
390490079532016,3,2,1
390490079532017,0,0,0
390490079532018,4,3,1
390490079532019,2,1,1
390490079532020,0,0,0
390490079532021,2,1,0
390490079532022,1,1,0
390490079532023,0,0,0
390490079532024,0,0,0
390490079532025,0,0,0
390490079532026,0,0,0
390490079532027,0,0,0
390490079532028,0,0,0
390490079532029,0,0,0
390490079532030,2,2,0
390490079532031,4,4,0
390490079532032,0,0,0
390490079532033,0,0,0
390490079532034,0,0,0
390490079532035,1,1,1
390490079532036,2,1,1
390490079532037,1,1,1
390490079532038,1,1,0
390490079532039,0,0,0
390490079533000,1,1,1
390490079533001,2,1,0
390490079533002,0,0,0
390490079533003,2,1,1
390490079533004,0,0,0
390490079533005,2,1,1
390490079533006,0,0,0
390490079533007,0,0,0
390490079533008,3,3,3
390490079533009,0,0,0
390490079533010,1,1,0
390490079533011,0,0,0
390490079533012,0,0,0
390490079533013,0,0,0
390490079533014,0,0,0
390490079533015,0,0,0
390490079533016,0,0,0
390490079533017,0,0,0
390490079533018,1,1,0
390490079533019,0,0,0
390490079533020,2,2,1
390490079533021,0,0,0
390490079533022,2,2,0
390490079533023,2,2,2
390490079533024,0,0,0
390490079533025,0,0,0
390490079533026,0,0,0
390490079533027,0,0,0
390490079533028,0,0,0
390490079533029,2,2,2
390490079533030,0,0,0
390490079533031,3,3,3
390490079533032,0,0,0
390490079534000,0,0,0
390490079534001,0,0,0
390490079534002,0,0,0
390490079534003,1,1,1
390490079534004,0,0,0
390490079534005,0,0,0
390490079534006,0,0,0
390490079534007,1,1,1
390490079534008,3,3,3
390490079534009,0,0,0
390490079534010,0,0,0
390490079534011,0,0,0
390490079534012,0,0,0
390490079534013,0,0,0
390490079534014,0,0,0
390490079534015,1,1,1
390490079534016,2,1,0
390490079535000,3,3,2
390490079535001,3,3,2
390490079535002,3,3,1
390490079535003,0,0,0
390490079535004,2,2,0
390490079535005,0,0,0
390490079535006,2,2,0
390490079535007,3,3,0
390490079535008,2,2,1
390490079535009,0,0,0
390490079535010,2,1,1
390490079535011,2,2,0
390490079535012,5,5,0
390490079535013,0,0,0
390490079535014,2,1,0
390490079535015,1,1,1
390490079535016,0,0,0
390490079535017,0,0,0
390490079535018,1,1,0
390490079535019,1,1,1
390490079535020,1,1,1
390490079541000,0,0,0
390490079541001,0,0,0
390490079541002,0,0,0
390490079541003,0,0,0
390490079541004,0,0,0
390490079541005,0,0,0
390490079541006,0,0,0
390490079541007,0,0,0
390490079541008,0,0,0
390490079541009,0,0,0
390490079541010,0,0,0
390490079541011,0,0,0
390490079541012,0,0,0
390490079541013,0,0,0
390490079541014,0,0,0
390490079541015,0,0,0
390490079541016,0,0,0
390490079541017,0,0,0
390490079541018,0,0,0
390490079541019,0,0,0
390490079541020,0,0,0
390490079541021,0,0,0
390490079541022,0,0,0
390490079541023,0,0,0
390490079541024,0,0,0
390490079541025,3,3,2
390490079541026,1,1,1
390490079541027,2,2,0
390490079541028,2,1,0
390490079541029,0,0,0
390490079541030,1,1,0
390490079541031,0,0,0
390490079541032,1,1,0
390490079541033,1,0,0
390490079541034,0,0,0
390490079541035,0,0,0
390490079541036,0,0,0
390490079541037,5,4,2
390490079541038,0,0,0
390490079541039,2,2,0
390490079541040,2,1,1
390490079541041,0,0,0
390490079541042,1,1,0
390490079541043,1,1,0
390490079541044,0,0,0
390490079541045,1,1,1
390490079541046,1,0,0
390490079541047,0,0,0
390490079542000,5,4,1
390490079542001,5,5,0
390490079542002,2,2,1
390490079542003,3,1,0
390490079542004,4,2,1
390490079542005,1,1,1
390490079542006,0,0,0
390490079542007,0,0,0
390490079542008,1,1,1
390490079542009,1,1,1
390490079542010,1,1,1
390490079543000,3,1,0
390490079543001,2,2,2
390490079543002,1,1,1
390490079543003,4,3,0
390490079543004,2,1,1
390490079543005,1,1,0
390490079543006,2,2,1
390490079543007,2,1,1
390490079543008,0,0,0
390490079543009,2,2,2
390490079543010,0,0,0
390490079543011,2,2,1
390490079543012,2,1,1
390490079543013,0,0,0
390490079543014,1,1,1
390490079543015,0,0,0
390490079544000,5,4,1
390490079544001,2,1,1
390490079544002,1,1,1
390490079544003,3,3,0
390490079544004,1,1,1
390490079544005,0,0,0
390490079544006,0,0,0
390490079544007,0,0,0
390490079544008,0,0,0
390490079544009,0,0,0
390490079544010,0,0,0
390490079544011,0,0,0
390490079544012,0,0,0
390490079544013,0,0,0
390490079544014,1,1,0
390490079544015,0,0,0
390490079544016,0,0,0
390490080001000,0,0,0
390490080001001,0,0,0
390490080001002,0,0,0
390490080001003,0,0,0
390490080001004,0,0,0
390490080001005,0,0,0
390490080001006,0,0,0
390490080001007,0,0,0
390490080001008,1,1,1
390490080001009,2,2,0
390490080001010,1,1,0
390490080001011,1,0,0
390490080001012,0,0,0
390490080001013,3,2,1
390490080001014,0,0,0
390490080001015,1,1,1
390490080001016,2,2,1
390490080001017,1,0,0
390490080001018,3,3,2
390490080001019,1,1,1
390490080001020,0,0,0
390490080001021,2,1,1
390490080001022,2,2,1
390490080001023,4,1,0
390490080001024,0,0,0
390490080001025,0,0,0
390490080001026,0,0,0
390490080001027,3,2,1
390490080001028,1,1,1
390490080001029,0,0,0
390490080001030,0,0,0
390490080001031,0,0,0
390490080001032,2,2,0
390490080001033,0,0,0
390490080002000,0,0,0
390490080002001,0,0,0
390490080002002,0,0,0
390490080002003,0,0,0
390490080002004,0,0,0
390490080002005,0,0,0
390490080002006,0,0,0
390490080002007,0,0,0
390490080002008,0,0,0
390490080002009,1,1,0
390490080002010,2,2,2
390490080002011,0,0,0
390490080002012,1,1,0
390490080002013,0,0,0
390490080002014,0,0,0
390490080002015,0,0,0
390490080002016,0,0,0
390490080002017,0,0,0
390490080002018,0,0,0
390490080002019,0,0,0
390490080002020,0,0,0
390490080002021,3,3,3
390490080002022,0,0,0
390490080002023,0,0,0
390490080002024,0,0,0
390490080002025,0,0,0
390490080002026,0,0,0
390490080002027,1,1,1
390490080002028,0,0,0
390490080002029,0,0,0
390490080002030,0,0,0
390490080002031,0,0,0
390490080002032,2,2,2
390490080002033,0,0,0
390490080002034,1,0,0
390490080002035,2,2,0
390490080002036,0,0,0
390490080002037,0,0,0
390490080002038,0,0,0
390490080002039,0,0,0
390490080002040,0,0,0
390490080002041,0,0,0
390490080002042,0,0,0
390490080002043,0,0,0
390490080002044,0,0,0
390490080002045,1,1,0
390490080002046,0,0,0
390490080002047,0,0,0
390490080002048,1,0,0
390490080002049,0,0,0
390490080002050,0,0,0
390490080002051,0,0,0
390490080002052,1,1,1
390490080002053,2,1,1
390490080002054,0,0,0
390490080002055,0,0,0
390490080002056,0,0,0
390490080002057,2,1,1
390490080002058,0,0,0
390490080002059,1,1,0
390490080002060,0,0,0
390490080002061,0,0,0
390490080002062,0,0,0
390490080002063,0,0,0
390490080003000,0,0,0
390490080003001,0,0,0
390490080003002,1,1,1
390490080003003,0,0,0
390490080003004,0,0,0
390490080003005,0,0,0
390490080003006,0,0,0
390490080003007,0,0,0
390490080003008,0,0,0
390490080003009,0,0,0
390490080003010,0,0,0
390490080003011,0,0,0
390490080003012,0,0,0
390490080003013,0,0,0
390490080003014,1,0,0
390490080003015,0,0,0
390490080003016,0,0,0
390490080003017,0,0,0
390490080003018,2,2,2
390490080003019,0,0,0
390490080003020,0,0,0
390490080003021,2,2,2
390490080003022,0,0,0
390490080003023,0,0,0
390490080003024,0,0,0
390490080003025,0,0,0
390490080003026,0,0,0
390490080003027,0,0,0
390490081101000,0,0,0
390490081101001,1,1,0
390490081101002,0,0,0
390490081101003,2,1,1
390490081101004,1,0,0
390490081101005,3,1,1
390490081101006,0,0,0
390490081101007,0,0,0
390490081101008,3,3,3
390490081101009,0,0,0
390490081101010,1,1,0
390490081101011,2,1,0
390490081101012,3,2,1
390490081101013,0,0,0
390490081101014,0,0,0
390490081102000,0,0,0
390490081102001,1,1,1
390490081102002,1,1,1
390490081102003,1,0,0
390490081102004,0,0,0
390490081102005,0,0,0
390490081103000,0,0,0
390490081103001,1,1,1
390490081103002,0,0,0
390490081103003,1,1,1
390490081103004,1,1,1
390490081103005,0,0,0
390490081103006,2,2,2
390490081103007,2,0,0
390490081103008,2,1,1
390490081104000,1,1,1
390490081104001,0,0,0
390490081104002,0,0,0
390490081104003,0,0,0
390490081104004,4,3,3
390490081104005,1,1,0
390490081104006,1,1,1
390490081104007,3,3,0
390490081105000,0,0,0
390490081105001,2,2,0
390490081105002,0,0,0
390490081105003,1,1,0
390490081105004,4,2,0
390490081201000,0,0,0
390490081201001,0,0,0
390490081201002,0,0,0
390490081201003,1,1,1
390490081201004,2,2,1
390490081201005,3,2,0
390490081201006,0,0,0
390490081201007,0,0,0
390490081201008,0,0,0
390490081201009,0,0,0
390490081201010,0,0,0
390490081201011,1,1,1
390490081201012,0,0,0
390490081201013,2,2,0
390490081201014,3,2,1
390490081201015,1,1,1
390490081201016,0,0,0
390490081201017,0,0,0
390490081201018,0,0,0
390490081201019,0,0,0
390490081202000,0,0,0
390490081202001,1,1,1
390490081202002,5,4,2
390490081202003,0,0,0
390490081202004,0,0,0
390490081202005,2,2,0
390490081202006,0,0,0
390490081202007,3,2,2
390490081202008,1,1,1
390490081202009,0,0,0
390490081202010,3,2,1
390490081202011,2,2,0
390490081202012,0,0,0
390490081202013,3,3,0
390490081202014,2,2,2
390490081202015,0,0,0
390490081202016,0,0,0
390490081202017,3,3,1
390490081202018,2,2,1
390490081202019,2,2,1
390490081202020,2,2,1
390490081202021,0,0,0
390490081202022,0,0,0
390490081202023,0,0,0
390490081202024,0,0,0
390490081202025,0,0,0
